,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,0.0,100,86,14,24,58,0.422385,0.39955213500027054,-0.029213579901401464,-0.07131611604689789,0.018622,0.0,0.301694193674043,0.301694193674043
1,2,1.0,101,79,21,23,54,0.423641,0.4009410238891594,-0.02500139780737784,-0.07131611604689789,0.018541,-0.01633672675450763,0.30487067958383757,0.2987900527981847
2,4,0.0,100,79,21,21,54,0.423641,0.4009410238891594,-0.02500139780737784,-0.07131611604689789,0.018541,-0.01633672675450763,0.30487067958383757,0.2987900527981847
3,4,0.0,100,79,21,21,54,0.423641,0.4009410238891594,-0.02500139780737784,-0.07131611604689789,0.018541,-0.01633672675450763,0.30487067958383757,0.2987900527981847
4,4,0.438414,100,79,21,21,54,0.424617,0.4021665140852379,-0.012010050903240588,-0.07131611604689789,0.018945,-0.01422377578363384,0.3050125016591361,0.30046158832028574
5,4,-0.367087,100,79,21,21,54,0.423537,0.4008593245427542,-0.023524698564222294,-0.07131611604689789,0.018622,-0.016295899246417014,0.30507350068826233,0.2989421839513537
6,4,-0.28436,100,79,21,21,54,0.422519,0.39958046628432187,-0.021690654773971214,-0.07131611604689789,0.018326,-0.017666381107258437,0.30757579007864067,0.29758340203491196
7,4,0.905182,100,78,22,20,53,0.423421,0.400724257133995,-0.02281972802293595,-0.07131611604689789,0.018488,-0.021862993081368475,0.3074738444475727,0.29791725090222587
8,1,0.0,100,81,19,24,55,0.423421,0.400724257133995,-0.02281972802293595,-0.07131611604689789,0.018488,-0.021862993081368475,0.3074738444475727,0.29791725090222587
9,1,1.0,101,76,24,24,52,0.424204,0.40154125059804735,-0.01880803588709156,-0.07131611604689789,0.018326,-0.03613301730466944,0.31485939992064776,0.2947768014572165
10,4,0.404748,100,99,1,20,68,0.425345,0.40290805808290353,-0.027031698434774234,-0.03667805407695773,0.018429,-0.030652593837263063,0.31640015040608466,0.2971575534267722
11,1,0.0,100,86,14,19,58,0.425345,0.40290805808290353,-0.027031698434774234,-0.03667805407695773,0.018429,-0.030652593837263063,0.31640015040608466,0.2971575534267722
12,3,1.0,101,93,7,22,62,0.426479,0.404131047593676,-0.02645668784167854,-0.03667805407695773,0.018345,-0.05290188310910771,0.31708214166822063,0.29428654279061106
13,3,-0.370615,101,93,7,22,62,0.425446,0.40301882310611536,-0.028984342346397438,-0.03667805407695773,0.018418,-0.04440219817383263,0.3168864911827837,0.29743585495889585
