,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,1,0.0,100,76,24,19,53,0.414721,0.3925730469065477,-0.006271945338314112,0.034510129345335726,0.011133,0.0,0.32800944883372485,0.32800944883372485
1,6,1.0,102,64,36,15,47,0.415838,0.39371130421967804,-0.001723981489882977,0.03934533163340935,0.0113,-0.015108584660194173,0.3317292929188386,0.3260909936957259
2,2,-1.0,102,77,23,19,54,0.414771,0.3925218027722287,-0.0031661677292452372,0.03934533163340935,0.011345,-0.011758462341655108,0.33564135085485536,0.32614490631708515
3,5,1.0,102,61,39,16,44,0.415437,0.3932055426500176,-0.0031661677292452372,0.03934533163340935,0.011375,-0.011742995596393897,0.3426620696018549,0.3264655272553185
4,4,1.0,102,76,24,22,53,0.416457,0.3942091635244973,-0.004570154901469547,0.03934533163340935,0.011029,-0.020299602675681927,0.34848046264556526,0.3244726238505229
5,6,-0.598865,102,62,38,14,45,0.415644,0.3932656284862211,-0.008129660984089673,0.03934533163340935,0.010903,-0.008766953711280634,0.34588862381061375,0.32683627061427695
6,3,1.0,101,81,19,22,57,0.416872,0.39464856039750695,-0.006291485292463215,0.04722695994824437,0.010316,-0.017979793258206197,0.3495226522262549,0.32615666187641296
7,6,-1.0,101,62,38,17,45,0.415909,0.393586468894239,-0.007423529869019421,0.03934533163340935,0.011044,-0.017625899358529824,0.35706921383014245,0.3276129725560246
8,3,0.590583,101,81,19,22,57,0.417165,0.39497778800577416,-0.009581677962140706,0.04722695994824437,0.010393,-0.02317218089574665,0.3614381726131529,0.3278494203715586
9,6,-0.311054,101,83,17,23,59,0.416017,0.3937718741575948,-0.009201697576929594,0.04006313486108521,0.010616,-0.025899438355293576,0.3675840876322349,0.3264898879281929
10,4,0.525711,102,91,9,16,66,0.417228,0.3950790637000785,-0.019153748468977525,0.0277874006655538,0.011101,-0.031954165616042536,0.3701697585060213,0.32660068881579685
11,4,0.0,100,88,12,19,64,0.417228,0.3950790637000785,-0.019153748468977525,0.0277874006655538,0.011101,-0.031954165616042536,0.3701697585060213,0.32660068881579685
12,2,1.0,101,92,8,21,66,0.418398,0.39630455389615693,-0.019153748468977525,0.028090185958093088,0.011182,-0.06780085543573741,0.37010202389212793,0.32529608487240713
13,6,-0.605483,101,92,8,22,66,0.417311,0.39511825940989465,-0.013814918152308873,0.028090185958093088,0.011795,-0.07244416302126676,0.37131905204746773,0.3251030742557527
14,6,-0.616008,101,90,10,22,65,0.415817,0.3935659718281953,-0.011673210510419786,0.028090185958093088,0.012362,-0.08249984273000462,0.37403325925059155,0.32354871930429646
15,2,0.484434,101,93,7,23,67,0.41715,0.39496490653521715,-0.014828211128984504,0.028090185958093088,0.012109,-0.09134557094313452,0.3795781095286344,0.3219863313526884
16,4,0.632047,102,88,12,18,64,0.418409,0.39627656696826963,-0.004747811423041859,0.028090185958093088,0.012734,-0.09665422165279701,0.382886806616013,0.3220712991381716
17,2,0.609397,101,86,14,21,62,0.419318,0.39717525977872714,-0.006892111440980308,0.027273589179053266,0.012653,-0.1030384944521498,0.3865569619558188,0.3223022617595308
18,5,-1.0,101,89,11,21,65,0.418158,0.3960192472630668,-0.004747811423041859,0.023995904698931356,0.012803,-0.12752867072122054,0.39089974161858815,0.3207418798825081
19,4,0.0,100,91,9,20,66,0.418158,0.3960192472630668,-0.004747811423041859,0.023995904698931356,0.012803,-0.12752867072122054,0.39089974161858815,0.3207418798825081
