,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,1,0.0,100,38,62,13,23,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.0,0.3276341427041864,0.3276341427041864
1,4,0.0,100,44,56,13,29,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.0,0.3276341427041864,0.3276341427041864
2,5,0.0,100,42,58,14,27,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.0,0.3276341427041864,0.3276341427041864
3,6,1.0,102,5,95,0,2,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.0,0.3300613271702058,0.3276341427041864
4,2,1.0,101,7,93,1,4,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.009708737864077669,0.333459385422633,0.3281195795973903
5,2,0.763691,101,7,93,1,4,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.017123218446601942,0.33685744367506015,0.32860501649059415
6,2,0.454756,101,7,93,1,4,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.021538321359223303,0.3402555019274874,0.329090453383798
7,2,-0.664319,101,7,93,1,4,0.411849,0.3878249486558168,-0.032476535605841385,-0.023616496298907236,-0.007323,0.01508862233009709,0.33685744367506015,0.32860501649059415
8,1,1.0,101,4,96,0,2,0.411849,0.3878249486558168,-0.032476535605841385,-0.023616496298907236,-0.007323,0.01508862233009709,0.33879919124787566,0.32860501649059415
9,3,1.0,101,21,79,7,13,0.412212,0.38821308078168776,-0.031669989900820913,-0.023616496298907236,-0.007585,0.0334020536407767,0.3459536606371784,0.3305379694032155
10,5,0.0,100,41,59,12,26,0.412212,0.38821308078168776,-0.011268325839823937,-0.02290263319044715,-0.007585,0.0334020536407767,0.3459536606371784,0.3305379694032155
11,4,-1.0,101,44,56,15,27,0.411556,0.38747778666404076,-0.004211623750579214,-0.02290263319044715,-0.008314,0.01751209393203883,0.34300694302843854,0.3265098612415917
12,5,1.0,102,48,52,15,32,0.41256,0.3886375904584445,-0.004264458629361127,-0.027184716664515357,-0.007489,0.039561583932038846,0.35414536730028323,0.33076079878204473
13,4,1.0,102,69,31,18,50,0.413739,0.3899180098736368,-0.005740756470522414,-0.027184716664515357,-0.007353,0.050579952459546926,0.3572991910973754,0.331038698377514
14,3,-1.0,102,50,50,14,34,0.412838,0.3889615725811394,-0.011795500480434741,-0.027184716664515357,-0.007977,0.05719272606102636,0.3667543260488318,0.33367905209919685
15,3,-0.554014,102,2,98,0,1,0.412838,0.3889615725811394,-0.011795500480434741,-0.027184716664515357,-0.007977,0.05719272606102636,0.3677251998352395,0.33367905209919685
16,3,0.327357,102,2,98,0,1,0.412838,0.3889615725811394,-0.011795500480434741,-0.027184716664515357,-0.007977,0.05719272606102636,0.3667543260488318,0.33367905209919685
17,1,-1.0,102,65,35,18,46,0.411807,0.38782099647444424,-0.013688760806916438,-0.027184716664515357,-0.008459,0.08955512550855295,0.3742192453505313,0.3351405859187576
18,5,-1.0,101,5,95,1,3,0.411698,0.387739297128039,-0.01043704612527771,-0.027184716664515357,-0.008378,0.0946566857027277,0.37664642981655067,0.33562602281196147
19,1,-0.526153,101,4,96,0,2,0.411698,0.387739297128039,-0.01043704612527771,-0.027184716664515357,-0.008378,0.0946566857027277,0.37470468224373515,0.33562602281196147
