,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,0.0,100,42,58,10,28,0.422385,0.39955213500027054,-0.029213579901401464,-0.07131611604689789,0.018622,0.0,0.301694193674043,0.301694193674043
1,2,-1.0,102,15,85,5,8,0.421986,0.39914363826824445,-0.029213579901401464,-0.07131611604689789,0.018217,0.02021040655339806,0.30897574707210124,0.3041213781400624
2,1,0.0,100,41,59,11,27,0.421986,0.39914363826824445,-0.029213579901401464,-0.07131611604689789,0.018217,0.02021040655339806,0.30897574707210124,0.3041213781400624
3,5,1.0,102,12,88,3,7,0.422239,0.39938873630746013,-0.029213579901401464,-0.07131611604689789,0.01846,0.03417540153721683,0.3148009897905478,0.30557768881967406
4,5,0.0,100,43,57,12,29,0.422239,0.39938873630746013,-0.029213579901401464,-0.07131611604689789,0.01846,0.03417540153721683,0.3148009897905478,0.30557768881967406
5,2,1.0,101,3,97,0,1,0.422239,0.39938873630746013,-0.029213579901401464,-0.07131611604689789,0.01846,0.03417540153721683,0.3162573004701594,0.30557768881967406
6,2,-0.570253,102,20,80,9,11,0.421526,0.39865344218981313,-0.02628782708605095,-0.07131611604689789,0.017732,0.053988585275080915,0.3256406534279617,0.309946620858509
7,1,1.0,101,13,87,4,7,0.421917,0.398980239575434,-0.02628782708605095,-0.07131611604689789,0.017408,0.06847995355987055,0.33131679226291316,0.31188836843132456
8,1,-1.0,102,4,96,0,2,0.421917,0.398980239575434,-0.02628782708605095,-0.07131611604689789,0.017408,0.06847995355987055,0.3332585398357288,0.31188836843132456
9,1,0.0,100,41,59,11,27,0.421917,0.398980239575434,-0.02628782708605095,-0.07131611604689789,0.017408,0.06847995355987055,0.3332585398357288,0.31188836843132456
10,5,0.550919,102,12,88,3,7,0.422167,0.3992253376146497,-0.03696783932290778,-0.03533485204280093,0.017651,0.07653125938511328,0.33908378255417543,0.31334467911093616
11,5,-1.0,101,31,69,10,20,0.421574,0.39857174284340785,-0.035964350721153386,-0.03533485204280093,0.018136,0.0908384868932039,0.3460753961464084,0.3154883139005802
12,5,0.545114,102,11,89,3,6,0.421829,0.39881684088262354,-0.03171522857849578,-0.03533485204280093,0.018379,0.09945704563106797,0.3514152019716511,0.3169446245801919
13,2,-0.492602,101,3,97,0,1,0.421829,0.39881684088262354,-0.03171522857849578,-0.03533485204280093,0.018379,0.09945704563106797,0.3499588912920395,0.3169446245801919
14,1,0.313883,102,4,96,0,2,0.421829,0.39881684088262354,-0.03171522857849578,-0.03533485204280093,0.018379,0.09945704563106797,0.34801714371922393,0.3169446245801919
15,3,0.0,100,69,31,17,47,0.421829,0.39881684088262354,-0.03171522857849578,-0.03533485204280093,0.018379,0.09945704563106797,0.34801714371922393,0.3169446245801919
16,6,1.0,102,44,56,12,30,0.422635,0.3996338343466758,-0.03150287219677407,-0.034470739953295665,0.019026,0.152582293697411,0.3641871360600832,0.3221361173957259
17,6,-1.0,101,11,89,4,6,0.422294,0.3993108448639644,-0.03150287219677407,-0.034470739953295665,0.019346,0.17609332330906147,0.369526941885326,0.32407786496854146
18,3,1.0,101,3,97,0,1,0.422294,0.3993108448639644,-0.03150287219677407,-0.034470739953295665,0.019346,0.17609332330906147,0.3709832525649375,0.32407786496854146
