,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,1.0,102,39,61,6,33,0.418425,0.3977955483318767,-0.022962067755643044,-0.050384126526957715,-0.00292,-0.008404978340268146,0.30760781637560025,0.3027858076377362
1,3,1.0,101,22,78,2,20,0.418485,0.3978772476782819,-0.022962067755643044,-0.050384126526957715,-0.003001,-0.004570349408229312,0.3147330464726877,0.3027858076377362
2,3,-1.0,102,38,62,6,32,0.418178,0.39751279139126955,-0.022962067755643044,-0.050384126526957715,-0.003038,-0.007315033032824781,0.32079256783191096,0.3015506976377362
3,4,1.0,102,21,79,2,19,0.418393,0.39767619008407995,-0.022962067755643044,-0.050384126526957715,-0.003038,-0.007122007628294037,0.32729414340886714,0.30162961268627986
4,5,1.0,102,42,58,6,36,0.418736,0.3980605621366645,-0.022962067755643044,-0.050384126526957715,-0.002981,-0.007990500469255665,0.33163016541321666,0.30084743973204964
5,5,0.451599,102,41,59,6,35,0.419083,0.3984433386177444,-0.022962067755643044,-0.050384126526957715,-0.002926,-0.009051923307905689,0.3358153792977526,0.300354745159375
6,5,0.647737,102,23,77,2,21,0.419303,0.39860673731055485,-0.021192688716979678,-0.050384126526957715,-0.002926,-0.01125700592926491,0.34239734240454883,0.2993838713729672
7,1,1.0,101,48,52,8,40,0.419875,0.3991786327353915,-0.021192688716979678,-0.050384126526957715,-0.002683,-0.02534574493758669,0.3431131067123036,0.29782112372783826
8,1,0.703546,101,48,52,8,40,0.420452,0.39974424696667105,-0.018080235896640044,-0.050384126526957715,-0.002446,-0.035770115013869626,0.34417164295987873,0.2964086255521506
9,1,-0.609916,101,42,58,6,36,0.420209,0.3994242030575706,-0.018080235896640044,-0.050384126526957715,-0.002324,-0.03506144930189552,0.33759118836060026,0.29687464846477196
10,6,0.692107,102,44,56,5,38,0.420452,0.3997510004431915,-0.02708270436342329,-0.06866688312118575,-0.002324,-0.034014294447526586,0.34856219612759054,0.29787172802018463
11,2,0.0,100,43,57,6,37,0.420452,0.3997510004431915,-0.02708270436342329,-0.06866688312118575,-0.002324,-0.034014294447526586,0.34856219612759054,0.29787172802018463
12,1,-1.0,102,34,66,4,29,0.420149,0.39942420305757065,-0.029176423585293022,-0.06866688312118575,-0.002162,-0.04131628120203422,0.3556383592372925,0.2969008542337769
13,3,0.0,100,44,56,6,38,0.420149,0.39942420305757065,-0.029176423585293022,-0.06866688312118575,-0.002162,-0.04131628120203422,0.3556383592372925,0.2969008542337769
14,2,0.0,100,43,57,6,37,0.420149,0.39942420305757065,-0.029176423585293022,-0.06866688312118575,-0.002162,-0.04131628120203422,0.3556383592372925,0.2969008542337769
15,1,-0.416659,102,49,51,6,42,0.419803,0.3990001472958379,-0.028335959708661256,-0.06866688312118575,-0.002259,-0.04460595624248729,0.361781507436984,0.2950661795978545
16,6,0.0,100,85,15,14,68,0.419803,0.3990001472958379,-0.028335959708661256,-0.06866688312118575,-0.002259,-0.04460595624248729,0.361781507436984,0.2950661795978545
17,2,1.0,101,81,19,16,64,0.420547,0.3998988401062954,-0.028335959708661256,-0.06866688312118575,-0.002178,-0.07230950360494683,0.3614565627767899,0.29166812134542736
18,3,-0.738054,102,75,25,13,59,0.419916,0.399220571301222,-0.03275245526735136,-0.06866688312118575,-0.002153,-0.07109542144475266,0.3680789307379549,0.2918406172575439
19,6,-1.0,101,49,51,7,42,0.41944,0.3986821491712037,-0.036817697073864744,-0.06866688312118575,-0.002429,-0.0828498641192788,0.3668691647185373,0.28891639298569927
20,6,0.0,100,75,25,16,59,0.41944,0.3986821491712037,-0.032757063440572984,-0.06364422390135717,-0.002429,-0.0828498641192788,0.3668691647185373,0.28891639298569927
21,6,0.462636,101,86,14,15,69,0.420142,0.399514825364247,-0.032757063440572984,-0.06364422390135717,-0.001928,-0.07455787799836086,0.3713650989412765,0.2927793888594857
22,3,0.172559,101,84,16,17,65,0.421128,0.4006098380870763,-0.030697950571995057,-0.06364422390135717,-0.001523,-0.07720245722397343,0.37130634068884927,0.29125712794177877
23,4,-1.0,101,82,18,15,62,0.42025,0.3994660472374031,-0.030697950571995057,-0.07593831830084366,-0.001362,-0.07178304435064936,0.3728639736985581,0.2912843306116817
24,4,0.523353,102,83,17,14,66,0.421086,0.40052813874067106,-0.028695043583381076,-0.06364422390135717,-0.001442,-0.08246457356855659,0.38042193008726066,0.2879759125048856
25,5,0.547363,102,74,26,13,58,0.421522,0.401067152896603,-0.028695043583381076,-0.06364422390135717,-0.001337,-0.08634897890643607,0.388238429116387,0.2864434105556889
26,4,0.54461,102,83,17,14,66,0.422382,0.40212924439987097,-0.028695043583381076,-0.06364422390135717,-0.001418,-0.09776031659252021,0.3964338854417051,0.2832064157423114
27,5,0.617521,102,44,56,6,38,0.422883,0.40261944047830234,-0.028695043583381076,-0.06364422390135717,-0.001418,-0.09849906602386559,0.4053629063328808,0.28371226708766506
