,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,4,0.0,100,52,48,10,42,0.440648,0.415899456342998,-0.008759789288102107,-0.044209920713399596,0.010413,0.0,0.260916760927459,0.260916760927459
1,6,1.0,102,55,45,10,45,0.441166,0.4164519638680708,-0.008759789288102107,-0.04076445950509186,0.010313,-0.01382964375404531,0.2623198295783964,0.25838448423504345
2,6,0.0,100,52,48,10,42,0.441166,0.4164519638680708,-0.008759789288102107,-0.04076445950509186,0.010313,-0.01382964375404531,0.2623198295783964,0.25838448423504345
3,6,0.579153,102,55,45,10,45,0.4417,0.4170069554008018,-0.008759789288102107,-0.04076445950509186,0.010215,-0.022107957184466023,0.26575364420824155,0.25704245488598
4,6,0.0,100,52,48,10,42,0.4417,0.4170069554008018,-0.008759789288102107,-0.04076445950509186,0.010215,-0.022107957184466023,0.26575364420824155,0.25704245488598
5,6,0.522327,102,55,45,10,45,0.442227,0.4175474888615138,-0.008218242363438441,-0.04076445950509186,0.010103,-0.029833576601941747,0.2702175677108314,0.2557034903228732
6,6,-0.027454,100,52,48,10,42,0.441931,0.41722904488893586,-0.008218242363438441,-0.04076445950509186,0.01018,-0.029698504555016183,0.27090979004092847,0.2558385623697988
7,6,-0.527651,102,55,45,10,45,0.441363,0.41665100665136784,-0.008759789288102107,-0.04076445950509186,0.010254,-0.021684674021035605,0.27015690751665666,0.2585373036319347
8,5,0.0,100,52,48,10,42,0.441363,0.41665100665136784,-0.008759789288102107,-0.04076445950509186,0.010254,-0.021684674021035605,0.27015690751665666,0.2585373036319347
9,6,0.473773,102,55,45,10,45,0.441908,0.41720768422205506,-0.008218242363438441,-0.04076445950509186,0.010158,-0.0286428761407767,0.27088248324481196,0.2558468177096046
10,6,0.691592,100,83,17,17,66,0.442988,0.4182600919980687,-0.006342494714587757,-0.014451772866883528,0.010444,-0.04026294611650486,0.2753056173142244,0.2549066863082576
11,3,-1.0,102,84,16,17,67,0.44214,0.4173613991876112,-0.011493122080911798,-0.014451772866883528,0.010039,-0.056125424144706434,0.28425708784748766,0.2539993965171727
12,1,1.0,101,80,20,15,63,0.442914,0.41818137769260133,-0.011493122080911798,-0.014451772866883528,0.00994,-0.06340012827092002,0.28641612376981773,0.25160753146862896
13,6,0.414934,102,83,17,15,66,0.443536,0.41893719297595844,-0.011493122080911798,-0.014451772866883528,0.010041,-0.07012276403143783,0.28844406551739055,0.24943710699451896
14,3,-0.869571,102,84,16,17,67,0.442702,0.4180385001655009,-0.011493122080911798,-0.014451772866883528,0.009637,-0.0837728990051211,0.2969673008746908,0.24946606156512732
15,1,0.517445,101,80,20,15,63,0.443482,0.41885389749090596,-0.011493122080911798,-0.014451772866883528,0.009504,-0.08768856630285574,0.29934030087469077,0.24702825379813703
