,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,0.0,100,95,5,26,64,0.422385,0.39955213500027054,-0.029213579901401464,-0.07131611604689789,0.018622,0.0,0.301694193674043,0.301694193674043
1,4,1.0,102,84,16,24,57,0.423391,0.4006142265035385,-0.02100889085604031,-0.07131611604689789,0.018541,-0.007607643643088304,0.3010012212143321,0.2999558512375907
2,3,0.0,100,93,7,25,62,0.423391,0.4006142265035385,-0.02100889085604031,-0.07131611604689789,0.018541,-0.007607643643088304,0.3010012212143321,0.2999558512375907
3,2,1.0,101,87,13,21,59,0.424636,0.40197960185833675,-0.01895968333340482,-0.07131611604689789,0.018645,-0.02243217178224688,0.3023503202434583,0.2975722809047719
4,2,0.817477,101,87,13,21,59,0.425795,0.40325557133556517,-0.024607906591969955,-0.07131611604689789,0.018838,-0.03539085215441517,0.3041533978123117,0.2960252821730822
5,2,-0.21371,101,87,13,21,59,0.424511,0.4019129939207281,-0.01895968333340482,-0.07131611604689789,0.018759,-0.031783526588072125,0.3053403240259039,0.29838508492389126
6,3,1.0,101,88,12,25,60,0.425244,0.4026989336181538,-0.023257008565667977,-0.07131611604689789,0.018747,-0.06989659943596857,0.3047007745113408,0.2931823590891262
7,2,-0.446662,101,87,13,21,59,0.423939,0.40132205516573116,-0.01588935348986812,-0.07131611604689789,0.018654,-0.06274802778548312,0.30448773276376795,0.2957597626489967
8,3,0.327062,101,88,12,25,60,0.424587,0.40199396686549915,-0.02178452145653171,-0.07131611604689789,0.018655,-0.07556229920943136,0.3030493602141137,0.29187413363235937
9,2,0.442166,101,87,13,21,59,0.425898,0.4033701436805526,-0.022275412114426914,-0.07131611604689789,0.018749,-0.0822203552773925,0.30563106336368706,0.2905324362486261
10,3,0.720288,101,95,5,22,64,0.42674,0.4043114959854034,-0.030336716032559965,-0.03160472427662776,0.018225,-0.10512292313222377,0.3113472589394962,0.28808328054151494
11,3,-1.0,102,98,2,20,67,0.425655,0.4031358523606917,-0.03268281213261226,-0.03160472427662776,0.018198,-0.10445999727906398,0.31239987253172924,0.2867360759291067
12,1,-1.0,102,97,3,24,66,0.424377,0.40182866281820806,-0.03370445869019743,-0.03160472427662776,0.018198,-0.12214206960916107,0.31193189000745747,0.28751508982364227
