,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,1,0.0,100,77,23,19,57,0.411938,0.387906648002222,-0.02862026250706766,-0.023616496298907236,-0.007403,0.0,0.3276341427041864,0.3276341427041864
1,2,-1.0,102,90,10,24,63,0.410078,0.38615630204694584,-0.02862026250706766,-0.020204894706886883,-0.007266,-0.029183098136846972,0.3282027324265267,0.326009514542944
2,6,-1.0,101,77,23,19,57,0.409356,0.3853218782861766,-0.032476535605841385,-0.020204894706886883,-0.006798,-0.031399386324549236,0.3310565897080801,0.32682670812514397
3,2,-0.679563,102,90,10,25,63,0.407574,0.3835962940191487,-0.032476535605841385,-0.026622146015702616,-0.006727,-0.056806032392510405,0.3290546873185928,0.324368682494076
4,6,-0.52827,101,77,23,19,57,0.406851,0.3827387173474971,-0.038274723139693066,-0.020971071289676,-0.006282,-0.05803153702034212,0.33273561623266734,0.32545864520716494
5,2,-0.566653,102,90,10,25,63,0.405108,0.3810283520207118,-0.03759379031527354,-0.020971071289676,-0.006196,-0.07816881953999075,0.3313709088027004,0.3230978638336012
6,6,0.398078,101,77,23,19,57,0.405841,0.3818960617503617,-0.032476535605841385,-0.026622146015702616,-0.006631,-0.07721409530050855,0.32965834989494336,0.32308003783036493
7,1,-1.0,102,75,25,20,55,0.404595,0.3806516788749798,-0.032005508186498895,-0.026622146015702616,-0.006855,-0.08392980007397134,0.3356648196248479,0.32198852326725813
8,2,1.0,101,75,25,20,55,0.405058,0.38105865838315733,-0.027570548167369483,-0.026622146015702616,-0.006611,-0.10854767504160888,0.3383959303044596,0.32013619121268155
9,2,0.594383,101,75,25,20,55,0.405418,0.38131439233502584,-0.027570548167369483,-0.021842966779370004,-0.006312,-0.12341095253351825,0.3414346069514898,0.3196029477970192
10,2,0.383515,101,87,13,22,61,0.4059,0.38195862993229796,-0.0035396680466785813,-0.02280801827652807,-0.006587,-0.13230759227461858,0.3446036720270383,0.316977750386016
11,2,0.333076,102,93,7,19,66,0.406571,0.38267343117405994,-0.006876502022133087,-0.02280801827652807,-0.00663,-0.12444109156264446,0.3467565884131053,0.31996352042169035
12,4,1.0,102,91,9,24,64,0.407517,0.3837355226773279,-0.0030687984697590404,-0.02086128580909678,-0.007035,-0.15836186041377717,0.3471749068597072,0.3172289401466096
13,5,1.0,102,93,7,22,66,0.408528,0.3847871914208635,0.0027755922266810016,-0.02086128580909678,-0.00662,-0.17615938195463926,0.35044267482087216,0.31648595569846144
14,4,0.506991,102,91,9,24,64,0.409517,0.38584928292413145,0.010409489581199598,-0.02086128580909678,-0.007024,-0.1939762810161279,0.35265267064243155,0.3149937111915288
15,5,0.322045,102,93,7,22,66,0.410571,0.38690801787392104,0.015023270693373753,-0.02086128580909678,-0.006617,-0.19949397157589177,0.35813026190456754,0.31455880144544973
16,4,0.839101,102,91,9,24,64,0.411602,0.38797010937718895,0.015023270693373753,-0.02086128580909678,-0.007021,-0.2300071625305843,0.3653987219342958,0.3142409287618284
17,5,0.628646,102,93,7,22,66,0.412683,0.3890203670249682,0.01745777924502997,-0.02086128580909678,-0.006605,-0.24037359428118005,0.37558794845669696,0.31328348733313416
18,4,0.781683,102,91,9,24,64,0.413685,0.39001344322731984,0.02007482171067013,-0.02086128580909678,-0.007078,-0.26975379570512825,0.38455750533992417,0.31374681317455805
19,5,-0.085407,102,93,7,22,66,0.412774,0.3891111686619768,0.019583487226680275,-0.02086128580909678,-0.007325,-0.2684015502559657,0.38167878786419607,0.3148983688178953
20,4,-0.585003,102,88,12,20,62,0.411794,0.38806275057071166,0.02198551973394361,-0.017756487112577102,-0.007069,-0.25271003744043175,0.38110905291273983,0.31906376917388235
21,3,0.0,100,95,5,19,68,0.411794,0.38806275057071166,0.02198551973394361,-0.017756487112577102,-0.007069,-0.25271003744043175,0.38110905291273983,0.31906376917388235
22,2,0.555679,101,93,7,22,66,0.412963,0.38918587623080414,0.016540580127930426,-0.017756487112577102,-0.006928,-0.2658242751912408,0.3824455567962347,0.3168986661119667
23,3,-1.0,102,96,4,21,69,0.41208,0.3883433103346313,0.013115151420384573,-0.017756487112577102,-0.007064,-0.3082725594723319,0.3828004315535165,0.3132523167236682
24,5,-1.0,101,94,6,21,67,0.410918,0.38711782013855284,0.01154149703453071,-0.017756487112577102,-0.006983,-0.3147782890758918,0.3839678956311862,0.31325552504082027
