,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,1.0,102,56,44,10,46,0.423655,0.3997309700357198,-0.01822171177811682,-0.0054884742041713085,0.002728,-0.00289744718446602,0.2853621657964437,0.2767957081531501
1,4,1.0,102,53,47,10,43,0.424123,0.4002211661141512,-0.01822171177811682,-0.0006730984967467958,0.002728,-0.0006021680258899676,0.29201673312383486,0.27762549246509083
2,4,0.672325,102,53,47,10,43,0.424603,0.4007113621925826,-0.014002029031415777,-0.0038078860090897293,0.002728,0.0008566929045307452,0.2999202160657911,0.27837633712528503
3,3,-1.0,102,55,45,10,44,0.423988,0.4001394667677459,-0.01822171177811682,-0.0006730984967467958,0.002485,0.008908449023347201,0.31229723083854094,0.2811899325136345
4,5,1.0,102,54,46,10,44,0.424281,0.4004058359683497,-0.021990462794607025,-0.0038078860090897293,0.002263,0.009241038473185388,0.3208805025589188,0.281165437691628
5,5,-1.0,101,48,52,9,38,0.423941,0.39999733923632363,-0.020758867198240327,-0.0038078860090897293,0.002344,0.0008849906460933894,0.32371622683076345,0.2808434292056493
6,2,1.0,101,42,58,9,33,0.424447,0.4005692346611601,-0.020758867198240327,-0.0038078860090897293,0.002425,-0.01171267389852057,0.3260735507997085,0.27934693369826813
7,5,-0.633696,101,48,52,9,38,0.424115,0.40016073792913404,-0.020758867198240327,-0.0038078860090897293,0.002506,-0.01698149844775774,0.3287302384001644,0.27964031934320577
8,2,0.989984,101,45,55,8,36,0.424596,0.40073263335397064,-0.020758867198240327,-0.0038078860090897293,0.002749,-0.03190309804785021,0.3320623325749218,0.27881912253771185
9,4,0.0,100,54,46,10,44,0.424596,0.40073263335397064,-0.020758867198240327,-0.0038078860090897293,0.002749,-0.03190309804785021,0.3320623325749218,0.27881912253771185
10,4,-1.0,101,65,35,11,54,0.423972,0.3999973392363235,-0.016379576394207132,0.012347013211574408,0.002506,-0.051072915754738796,0.33255775005064986,0.276075384592728
11,5,0.0,100,62,38,10,52,0.423972,0.3999973392363235,-0.016379576394207132,0.012347013211574408,0.002506,-0.051072915754738796,0.33255775005064986,0.276075384592728
12,2,0.0,100,60,40,10,50,0.423972,0.3999973392363235,-0.016379576394207132,0.012347013211574408,0.002506,-0.051072915754738796,0.33255775005064986,0.276075384592728
13,4,0.514122,102,72,28,12,60,0.424809,0.4008563290019386,-0.020209802643276258,0.012347013211574408,0.002465,-0.061337171627754664,0.33394152674967903,0.27275763264148
14,3,1.0,101,72,28,12,60,0.425623,0.40175502181239614,-0.020209802643276258,0.012347013211574408,0.002384,-0.07855703609230305,0.3327797558758926,0.2703401863560014
15,3,-0.462656,101,72,28,12,60,0.424843,0.4009017736528764,-0.020209802643276258,0.012347013211574408,0.00242,-0.07040538936385352,0.3343087461671547,0.27356693975405955
16,2,0.424874,101,74,26,11,62,0.42534,0.40162093275394767,-0.020209802643276258,0.012347013211574408,0.002516,-0.07538790591725159,0.33318672742013866,0.27326450646822364
17,4,0.659291,102,60,40,10,50,0.426042,0.40232838209644683,-0.023333105693277793,0.012347013211574408,0.002625,-0.08348125784050632,0.3376667109152843,0.27119935010665347
18,4,0.584823,102,60,40,10,50,0.42675,0.40302974844694184,-0.02433234961098252,0.012347013211574408,0.002739,-0.09067223318955857,0.34338328706794946,0.2701084183291818
19,4,-0.569708,102,62,38,10,52,0.426329,0.40260939857692596,-0.023988118694605324,0.012347013211574408,0.002485,-0.09033580601665059,0.3357534530873669,0.27137072221267694
20,2,0.513967,101,62,38,10,52,0.426737,0.4031480919764614,-0.021835747237852383,0.032381898787712186,0.002761,-0.10136755821460094,0.33508144762939657,0.27030891444568667
21,2,-0.513967,101,74,26,10,62,0.426173,0.40252769923052073,-0.021835747237852383,0.032381898787712186,0.002404,-0.08902589513246194,0.33538625733813443,0.27322153580491
22,5,0.382253,102,69,31,12,57,0.426632,0.4030578325800059,-0.02279424789449106,0.032381898787712186,0.002444,-0.09451146326664167,0.3400914910037326,0.27148031410043166
23,6,-1.0,101,75,25,12,63,0.425999,0.4022296188179953,-0.023932816776500342,0.032381898787712186,0.002293,-0.10112623400635504,0.33918690847946065,0.26969507992557556
24,1,1.0,101,71,29,11,59,0.426606,0.4029649129356424,-0.01950102048423134,0.032381898787712186,0.002697,-0.12946983209696997,0.34172464958836396,0.2672061337397226
25,2,-1.0,102,67,33,11,55,0.426144,0.4023930175108058,-0.01950102048423134,0.032381898787712186,0.002778,-0.15085920086950808,0.34757180784079117,0.2647096784311494
26,3,0.460083,101,58,42,10,48,0.426725,0.4030135165603024,-0.01950102048423134,0.032381898787712186,0.002811,-0.15581748423520392,0.34902837968545136,0.2636969432030532
27,3,0.539332,101,58,42,10,48,0.427311,0.40362831492711804,-0.01835606161441379,0.032381898787712186,0.00285,-0.16178255012517154,0.35125825250098536,0.2631461597079075
28,3,-0.249748,101,75,25,12,63,0.4265,0.402869865519794,-0.017141706113405153,0.032381898787712186,0.002792,-0.1605849244716988,0.3537144233747719,0.26591895978881364
29,1,0.670901,101,71,29,11,59,0.427132,0.40360515963744104,-0.017141706113405153,0.032381898787712186,0.003196,-0.18002948550729744,0.35495744085049985,0.26332976643169753
30,3,-0.525532,102,71,29,12,59,0.42636,0.40278816617338886,-0.016714986359078792,0.032392912290879386,0.002711,-0.1723871571076631,0.36603368551069415,0.2647847214761163
31,3,0.344141,102,71,29,12,59,0.427132,0.40360515963744104,-0.01815924560905084,0.032392912290879386,0.003196,-0.17734693492782025,0.35591658648156776,0.26342713977246396
32,4,0.739686,102,75,25,10,63,0.427939,0.40442215310149343,-0.016433140361054116,0.032392912290879386,0.00352,-0.18687214038089467,0.36139596415147085,0.26411161894731855
33,1,0.648829,101,69,31,12,57,0.428303,0.40491234917992475,-0.017806149797768178,0.032392912290879386,0.003682,-0.20222159380938906,0.36335301657865526,0.2613533176528202
34,4,0.612552,101,68,32,11,56,0.428651,0.4053716544218786,-0.014702853123044576,0.032392912290879386,0.003813,-0.1948745319377602,0.35808275444273296,0.26330810852660663
