,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,0.0,100,81,19,20,59,0.414209,0.3886225553097945,-0.03534865752366238,-0.044647284614960654,0.020726,0.0,0.28053380617930235,0.28053380617930235
1,4,-1.0,101,87,13,20,64,0.413352,0.3876780126222332,-0.03237771424155785,-0.044647284614960654,0.021338,-0.026792851329172442,0.28326071635421524,0.2790904230878604
2,2,1.0,101,87,13,20,64,0.414268,0.38862155518160113,-0.03534865752366238,-0.044647284614960654,0.021051,-0.03280243957004161,0.2878819951467287,0.2792978650360855
3,2,0.648999,101,87,13,20,64,0.415087,0.38947945567454517,-0.03534865752366238,-0.044647284614960654,0.020849,-0.03669790201340731,0.2936158198223546,0.2796831135797748
4,2,-0.432549,101,87,13,20,64,0.414163,0.3885267411120875,-0.03534865752366238,-0.044647284614960654,0.021145,-0.034089663564493757,0.2924725411815778,0.28114014050534114
5,1,1.0,101,85,15,22,61,0.414944,0.3892008297067608,-0.03534865752366238,-0.044647284614960654,0.020963,-0.03911011513291725,0.29493997753123147,0.27939050298442414
6,4,1.0,102,80,20,19,58,0.415861,0.390100425290145,-0.03534865752366238,-0.044647284614960654,0.021367,-0.04090908438858068,0.29598062801666836,0.27842860230635447
7,4,0.56643,102,80,20,19,58,0.416691,0.3909225296272075,-0.029612560032735352,-0.044647284614960654,0.021694,-0.04205700194521498,0.29712164452152273,0.27782641972396926
8,4,0.882813,102,80,20,19,58,0.417532,0.391740320107921,-0.029612560032735352,-0.044647284614960654,0.022017,-0.0441140216863153,0.29815271248268777,0.2770173556427051
9,4,-0.603312,102,80,20,19,58,0.41658,0.3908410826916996,-0.029612560032735352,-0.044647284614960654,0.021613,-0.04252220339343505,0.29706852219142565,0.27866499099869213
10,4,0.595692,102,88,12,19,65,0.417437,0.3916580761557519,-0.030724078211551938,0.020363464534749957,0.021937,-0.03582215047713613,0.3028781435506489,0.27996900031044253
11,3,1.0,101,92,8,19,68,0.418133,0.3923548891639608,-0.029855356402178037,0.020363464534749957,0.022399,-0.06692227484606818,0.2988895862690955,0.27855891764968
12,5,1.0,102,88,12,19,65,0.419125,0.3933464874458622,-0.02314434038187721,0.020363464534749957,0.022572,-0.06863526062718026,0.3035118328710373,0.2780734807564761
13,3,0.241105,101,92,8,19,68,0.419817,0.39403145459101097,-0.022226166441106636,0.020363464534749957,0.023138,-0.07625423137960743,0.2981882192788042,0.2768086403600359
14,5,0.471898,102,88,12,19,65,0.420724,0.3949443857744153,-0.022226166441106636,0.020363464534749957,0.023233,-0.0771591254609549,0.30381728844873157,0.2768470578116267
15,3,0.467477,101,92,8,19,68,0.421478,0.3956616908952374,-0.022248608072291322,0.020363464534749957,0.023751,-0.09220006604347918,0.29927718359436273,0.27549565617732247
16,5,-0.569574,102,88,12,19,65,0.420457,0.3946641132148817,-0.022248608072291322,0.020363464534749957,0.023572,-0.09094889147890137,0.29535949981874593,0.2766955661287788
17,3,0.789314,101,92,8,19,68,0.421228,0.3953690335977367,-0.02334081236533293,0.020363464534749957,0.024057,-0.11678101696433825,0.29356272683129064,0.2754433869313355
18,5,0.554135,102,88,12,19,65,0.422248,0.39636614538848575,-0.02334081236533293,0.020363464534749957,0.024235,-0.11789740505789521,0.2985447452778925,0.27426284275657825
19,3,0.676743,101,92,8,19,68,0.423043,0.3970753976645298,-0.02092430129925626,0.020363464534749957,0.024731,-0.14039783101258776,0.29452487537497996,0.2739891358840175
20,5,-0.581202,102,90,10,20,67,0.422062,0.3960108671365402,-0.015714833269451906,0.030905542956595193,0.02481,-0.12937002945918966,0.3016045618401617,0.27793675806794343
21,1,-1.0,102,90,10,20,67,0.421108,0.39494877563327224,-0.014611951697299853,0.030905542956595193,0.02489,-0.14914860252437692,0.3026700492188025,0.27464542394866465
22,1,-0.643593,102,90,10,20,67,0.420238,0.39395261696639766,-0.014611951697299853,0.030905542956595193,0.024906,-0.16107383146797377,0.30441831620909376,0.2726352481858353
23,1,-0.753249,102,90,10,20,67,0.419438,0.39300779013884085,-0.014611951697299853,0.030905542956595193,0.024871,-0.1741389448822133,0.30709832192720266,0.27158026676263014
24,1,-0.486018,102,90,10,20,67,0.418684,0.39208519981744444,-0.012236763758764419,0.030905542956595193,0.024814,-0.18201813172918507,0.3104290432560374,0.2724866044606437
25,1,0.516084,102,90,10,20,67,0.419417,0.392983892627902,-0.014611951697299853,0.030905542956595193,0.024894,-0.1742250228480015,0.3087403296638043,0.27478585525814714
26,1,-0.491138,102,90,10,20,67,0.418662,0.39206191115451383,-0.012236763758764419,0.030905542956595193,0.024837,-0.18217558847675788,0.3104599549065228,0.2724152500570376
27,1,-0.734151,102,90,10,20,67,0.417955,0.3911632183440562,-0.011945738003644459,0.030905542956595193,0.024756,-0.1932446664217417,0.31579336463771823,0.2737462643427519
28,1,-0.299861,102,90,10,20,67,0.417298,0.39030793763651983,-0.011945738003644459,0.016743793249054357,0.024632,-0.19743965547167236,0.32295961525903416,0.2754203897653884
29,1,0.449,102,90,10,20,67,0.417976,0.39120058349444836,-0.011945738003644459,0.030905542956595193,0.024719,-0.1915545759756021,0.32097769001631576,0.27753824660773696
30,1,-0.459953,102,90,10,19,67,0.417248,0.39036794795264174,-0.008249623914203875,0.029302093340380444,0.024311,-0.20250140526362798,0.3248284579774807,0.27571499392165283
31,1,0.542249,102,90,10,19,67,0.417984,0.3912033822694237,-0.012395593753782791,0.029302093340380444,0.024734,-0.18951643451929143,0.32120859001631574,0.2780687815915557
32,1,0.47517,102,90,10,19,67,0.418728,0.392036535328877,-0.016176586487649827,0.029302093340380444,0.025144,-0.17821646243191278,0.31794040337401164,0.2804270057015881
33,1,-0.569207,102,90,10,19,67,0.417975,0.39120018423042935,-0.012395593753782791,0.029302093340380444,0.024717,-0.19166726676848236,0.321905651917701,0.2781365884200347
34,1,0.40499,102,90,10,19,67,0.418712,0.3920309504725761,-0.016176586487649827,0.029302093340380444,0.025114,-0.18202745966492245,0.31800515871381746,0.28056877037796346
35,1,-0.580125,102,90,10,19,67,0.417958,0.3911942281078512,-0.012395593753782791,0.029302093340380444,0.024685,-0.1957582565743076,0.3219499985196427,0.2782711526433357
36,1,-0.626072,102,95,5,22,70,0.417201,0.3903045463131203,-0.007185565716552707,0.01550353907175792,0.024271,-0.20712712092705846,0.3264342053157592,0.27877010676954933
37,5,0.571438,102,90,10,19,67,0.417938,0.3910829643066273,-0.012845847803705906,0.01550353907175792,0.024693,-0.215171171250683,0.3344897676639264,0.2779892306854068
38,1,-0.573458,102,95,5,22,70,0.417191,0.3901925252476568,-0.010055014948833667,0.01550353907175792,0.02428,-0.22574844262608754,0.34396511303285526,0.2790886295731195
