,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,1.0,102,59,41,11,47,0.418406,0.39784079250884813,-0.022394184546840196,-0.050384126526957715,-0.003127,-0.014446509670981664,0.30782240654098403,0.3023546413507596
1,6,0.0,100,41,59,6,35,0.418406,0.39784079250884813,-0.022394184546840196,-0.050384126526957715,-0.003127,-0.014446509670981664,0.30782240654098403,0.3023546413507596
2,6,0.70554,102,59,41,11,47,0.418808,0.3983309885872795,-0.022394184546840196,-0.050384126526957715,-0.003612,-0.025234901229773465,0.31234775572147705,0.30068195252463364
3,6,0.0,100,41,59,6,35,0.418808,0.3983309885872795,-0.022394184546840196,-0.050384126526957715,-0.003612,-0.025234901229773465,0.31234775572147705,0.30068195252463364
4,6,0.844178,102,59,41,11,47,0.419223,0.3988211846657109,-0.01743704259383643,-0.050384126526957715,-0.004097,-0.03894003080366775,0.31783766348555165,0.29937711691095914
5,6,-0.289321,100,41,59,6,35,0.418977,0.39859236138837784,-0.01743704259383643,-0.050384126526957715,-0.004086,-0.038036851823085215,0.31966658837629336,0.30004878742774305
6,6,-0.502676,102,59,41,11,47,0.418577,0.3981173594835783,-0.022394184546840196,-0.050384126526957715,-0.003615,-0.02945029585221143,0.3182564272112449,0.3029183612141508
7,5,0.0,100,41,59,6,35,0.418577,0.3981173594835783,-0.022394184546840196,-0.050384126526957715,-0.003615,-0.02945029585221143,0.3182564272112449,0.3029183612141508
8,4,1.0,102,44,56,6,38,0.418816,0.398362457522794,-0.022394184546840196,-0.050384126526957715,-0.003534,-0.03971943944444444,0.32013570293940025,0.3029906318614
9,2,0.0,100,41,59,6,35,0.418816,0.398362457522794,-0.022394184546840196,-0.050384126526957715,-0.003534,-0.03971943944444444,0.32013570293940025,0.3029906318614
10,4,0.969988,102,85,15,13,68,0.419465,0.39917945098684626,-0.031358131487889324,-0.06789933505478801,-0.003373,-0.0409974416485591,0.32248334080347785,0.3020041444099437
11,3,1.0,101,81,19,15,64,0.420207,0.4000781437973038,-0.031358131487889324,-0.06845336763516313,-0.003292,-0.0521954637648328,0.32120584546630787,0.30054783373033206
12,3,-1.0,102,80,20,16,63,0.4193,0.39909775164044103,-0.03160390673516628,-0.06845336763516313,-0.00313,-0.06657151587301588,0.3223594687672787,0.29886247708922814
13,5,1.0,102,82,18,16,65,0.420172,0.4000078485378573,-0.03357707737424685,-0.06845336763516313,-0.003038,-0.07725265256048698,0.32979976975605924,0.29799481359671837
14,5,-1.0,101,84,16,17,67,0.418997,0.3987271596836593,-0.035564271512618185,-0.06845336763516313,-0.003335,-0.08990589576437048,0.3322045532512049,0.29645761845261664
15,4,0.712893,102,85,15,13,68,0.419657,0.39954415314771163,-0.03357707737424685,-0.06845336763516313,-0.003173,-0.09078707505355219,0.33432869888227285,0.295389863865238
16,3,0.19551,101,81,19,15,64,0.420258,0.4002969637703626,-0.03357707737424685,-0.06845336763516313,-0.003237,-0.09302441869664047,0.3329849406298456,0.2946835765012905
17,4,-0.516221,102,85,15,13,68,0.419598,0.3994799703063104,-0.035564271512618185,-0.06845336763516313,-0.003399,-0.09242840330135614,0.33138648620467587,0.2958272018410963
18,3,0.540132,101,81,19,15,64,0.420375,0.4003772429697248,-0.035564271512618185,-0.06845336763516313,-0.003319,-0.09870014106719063,0.3315959066191322,0.29505964747216423
19,4,-0.61709,102,85,15,13,68,0.419731,0.3995602495056726,-0.035564271512618185,-0.06845336763516313,-0.003481,-0.09793738216635846,0.33174045495472154,0.29617961934109627
20,3,0.396702,101,86,14,15,69,0.420501,0.40053501799008295,-0.03330604224660227,-0.06519225163292958,-0.003152,-0.10239578510179949,0.3370991214306673,0.2950198504401752
21,3,0.469732,101,86,14,15,69,0.421293,0.4015154101469457,-0.036383344464760846,-0.06519225163292958,-0.002828,-0.10799401874482852,0.34321728129426543,0.29452223478482403
22,3,-0.616705,101,84,16,16,67,0.420338,0.4004533186436777,-0.03148445434590313,-0.06519225163292958,-0.003071,-0.09668550206387196,0.3445195123622266,0.29669039115475887
23,4,0.253505,102,80,20,16,63,0.420984,0.4012642808891666,-0.03463427750706659,-0.06519225163292958,-0.0034,-0.10430802760093466,0.34689309100300336,0.2942100005691524
24,6,0.857963,102,88,12,17,71,0.421864,0.4023263723924345,-0.030621436978492036,-0.06519225163292958,-0.003643,-0.11632177136464669,0.3506055948864984,0.2922977443320239
25,1,1.0,101,88,12,17,71,0.422714,0.4033592030377616,-0.03244973478898145,-0.06519225163292958,-0.003429,-0.13230837789759595,0.35047538129426553,0.2889877476927408
26,1,0.672935,101,88,12,17,71,0.423616,0.40442103114359074,-0.03419380521825575,-0.06519225163292958,-0.003187,-0.14342489274461517,0.3506168851777607,0.28680372095637047
27,1,0.585481,101,88,12,17,71,0.424544,0.4054883699599513,-0.03257496731939844,-0.06519225163292958,-0.002939,-0.15341699701515588,0.3515306282924663,0.2846730435851979
28,1,0.645927,101,88,12,17,71,0.425491,0.4065562506158772,-0.041019542412893385,-0.06519225163292958,-0.002691,-0.1647950808511149,0.3555748715835736,0.28254697980625837
29,1,0.815999,101,88,12,17,71,0.426458,0.40762565554712044,-0.040127255519663736,-0.06519225163292958,-0.002441,-0.1796193002783705,0.3611001775971268,0.28040285620655714
30,1,-0.211033,101,42,58,6,36,0.426238,0.4073450665852842,-0.03647451335645946,-0.06112534649126979,-0.002325,-0.17828088542400153,0.35546518148062184,0.2812396738440976
31,6,-0.59003,102,85,15,15,68,0.42536,0.40636467442842145,-0.040987889490776586,-0.06112534649126979,-0.002486,-0.16739844139718693,0.35725364349206906,0.28385427697863297
32,3,-0.400097,101,78,22,15,61,0.4247,0.40564348221148455,-0.040987889490776586,-0.06112534649126979,-0.002656,-0.1554266270421245,0.35480558329789424,0.2870997051686468
33,6,0.515457,102,85,15,15,68,0.425579,0.4066238743683473,-0.03647451335645946,-0.06112534649126979,-0.002495,-0.1649217432395355,0.3568337512590594,0.284323443753945
34,3,0.692965,101,78,22,15,61,0.426276,0.4074095468927895,-0.03647451335645946,-0.06112534649126979,-0.002304,-0.18540673909598493,0.35971351533672913,0.2821984174363306
35,6,0.735957,102,85,15,15,68,0.42717,0.4083899390496524,-0.0348232030611273,-0.06112534649126979,-0.002142,-0.1989806464122124,0.36186714640469053,0.2800278695841943
36,4,-1.0,101,89,11,16,72,0.426336,0.4074095468927896,-0.0348232030611273,-0.06112534649126979,-0.002465,-0.205205453248782,0.3640019396085739,0.27782474941891827
37,5,0.0,100,88,12,15,71,0.426336,0.4074095468927896,-0.0348232030611273,-0.06112534649126979,-0.002465,-0.205205453248782,0.3640019396085739,0.27782474941891827
38,1,-0.494689,101,42,58,6,36,0.426103,0.4071248626348607,-0.0348232030611273,-0.06112534649126979,-0.002345,-0.2020797173102706,0.3573612832978943,0.27913386705645876
39,6,0.579314,102,85,15,15,68,0.426934,0.40805162101284237,-0.03432381011307213,-0.06112534649126979,-0.002237,-0.21277791497555032,0.35955862892896223,0.2776622152674301
40,4,-0.718025,101,89,11,14,72,0.426225,0.4072498549530925,-0.03322327824895189,-0.05893456568019861,-0.002383,-0.2181998430692474,0.36024413475420497,0.2750601432568467
41,5,0.553273,100,87,13,16,70,0.427167,0.40825888677479466,-0.03322327824895189,-0.05893456568019861,-0.002088,-0.21626861564185276,0.3581580078682563,0.2755580946278381
42,4,0.905182,102,69,31,11,55,0.427768,0.4088698510245186,-0.03322327824895189,-0.05893456568019861,-0.00213,-0.21968126236147623,0.364493727285732,0.2748396832200712
43,1,0.675886,101,83,17,15,59,0.428591,0.4096806920451971,-0.03322327824895189,-0.05893456568019861,-0.001781,-0.23655300660095843,0.3633165156352467,0.2714644003074498
44,6,-1.0,101,87,13,14,70,0.42774,0.40878199923473957,-0.030272952853598024,-0.05893456568019861,-0.001862,-0.26230625109904393,0.36353347777116884,0.2684554655053778
45,5,0.550728,102,76,24,13,57,0.428379,0.4092788292412247,-0.030272952853598024,-0.056073034953396605,-0.002018,-0.2615486202583555,0.3664495146643728,0.26816736316645456
46,5,-0.500833,101,83,17,15,59,0.427432,0.408298437084362,-0.030272952853598024,-0.056073034953396605,-0.002341,-0.27017647675165185,0.36778987388767376,0.26645656772493814
47,6,-0.733084,101,87,13,14,70,0.426628,0.40742528445237786,-0.030536351531291642,-0.056073034953396605,-0.002447,-0.2888860497630202,0.36907832340223695,0.26386188665697696
48,5,0.553968,102,76,24,13,57,0.427305,0.4079523393311852,-0.022453853583976377,-0.05985526617390091,-0.002573,-0.2883606007868507,0.371855559324567,0.26372864673347013
49,5,0.381158,101,83,17,15,59,0.42825,0.40893273148804793,-0.022453853583976377,-0.05985526617390091,-0.002249,-0.2819624186000731,0.3705592758294214,0.2664796510885325
50,6,0.499636,101,83,17,15,66,0.4292,0.40990154202117907,-0.01913158861034148,-0.05689632047212414,-0.001974,-0.27020586438447747,0.3700556573828194,0.27121731865499604
51,5,-0.243833,102,84,16,16,67,0.428539,0.4091265214916546,-0.01913158861034148,-0.05689632047212414,-0.001692,-0.2653727160835066,0.3693716350527224,0.2749264539250333
52,4,0.650173,102,84,16,16,67,0.429143,0.4098618156093017,-0.01913158861034148,-0.05689632047212414,-0.001934,-0.28567133600112943,0.3716257913634019,0.2722430569847567
53,4,0.432831,102,84,16,16,67,0.429762,0.41059710972694874,-0.0196676825449839,-0.05689632047212414,-0.002177,-0.2994365945139273,0.3744635124922789,0.26950679395739574
54,4,0.771696,102,84,16,16,67,0.430399,0.4113324038445958,-0.01716150680700818,-0.05689632047212414,-0.00242,-0.3244282728340215,0.37780228530781274,0.266675753695554
55,4,0.525258,102,84,16,16,67,0.431051,0.41206769796224285,-0.01716150680700818,-0.05689632047212414,-0.002662,-0.34174493278547774,0.3819541598504275,0.26404704844995247
56,4,0.395998,102,84,16,16,67,0.43172,0.4128029920798899,-0.017537281565127925,-0.05689632047212414,-0.002905,-0.355030840197952,0.387890584969143,0.2616370416847274
57,4,0.896674,102,84,16,16,67,0.432404,0.41353828619753696,-0.019546488011696502,-0.05443868550417047,-0.003148,-0.38563696686167664,0.395302023059555,0.2595481839819207
58,4,0.505853,102,84,16,16,67,0.433105,0.414273580315184,-0.019546488011696502,-0.05443868550417047,-0.003391,-0.4031978943065133,0.40354288472851496,0.25857443449915574
59,4,0.702963,102,83,17,15,66,0.433824,0.4149983771451219,-0.02090458786691938,-0.05443868550417047,-0.00332,-0.4207194015895377,0.41093931627998465,0.2576055045785909
60,5,0.583778,102,81,19,15,64,0.434446,0.4156519719163638,-0.020705771985224525,-0.05074560627550705,-0.003482,-0.4308987582700741,0.4180029962957669,0.25565520420873417
61,4,-0.639849,102,88,12,17,71,0.43348,0.41467458338142327,-0.020705771985224525,-0.04824216148135599,-0.003323,-0.4083352204799678,0.41680011474236883,0.2597847310695756
62,1,0.722417,101,87,13,17,69,0.434055,0.41528511489926345,-0.020372448210607387,-0.04824216148135599,-0.003196,-0.41754933209269696,0.41883937008217464,0.25952210744498017
63,4,0.632053,102,88,12,17,71,0.435019,0.416261544507105,-0.020372448210607387,-0.05074560627550705,-0.003354,-0.4394771260154894,0.4204392302763494,0.2554919375420675
64,1,0.223637,101,84,16,15,67,0.435481,0.41675173682719424,-0.020372448210607387,-0.05074560627550705,-0.003211,-0.4425197066195886,0.4214547584316893,0.2562199454708701
65,4,0.855974,102,82,18,17,64,0.43631,0.41762473672016176,-0.021458742838024347,-0.05074560627550705,-0.003428,-0.4660046891554185,0.4277126494923629,0.2559794052288931
66,5,-0.661251,101,44,56,5,38,0.435979,0.4172162399881356,-0.021535533630490312,-0.05074560627550705,-0.003024,-0.46603240946286184,0.43795457473508126,0.25605375231627175
67,4,0.0,100,83,17,15,66,0.435979,0.4172162399881356,-0.021535533630490312,-0.05074560627550705,-0.003024,-0.46603240946286184,0.43795457473508126,0.25605375231627175
68,5,0.420415,102,81,19,15,64,0.436623,0.41786873980024103,-0.021535533630490312,-0.05074560627550705,-0.003184,-0.47361246986276934,0.44112593912485115,0.2553997441155543
69,5,0.619247,102,81,19,15,64,0.437283,0.4185223345714828,-0.021535533630490312,-0.05074560627550705,-0.003346,-0.485294647072663,0.4464270148530065,0.25599153165600735
70,5,0.489299,102,77,23,14,61,0.437856,0.4191433653424964,-0.020108264510701586,-0.051560201271974866,-0.003379,-0.4936759358855492,0.45308340738910463,0.2543248737378179
71,6,-0.25798,101,83,17,16,66,0.437193,0.4184151949192987,-0.020108264510701586,-0.051560201271974866,-0.00379,-0.5027369274273893,0.4518886297192018,0.2501529059708276
72,6,-0.483801,102,77,23,14,61,0.436754,0.41790709960938377,-0.020108264510701586,-0.051560201271974866,-0.003772,-0.4927939341867302,0.4449263423405609,0.2525834905545287
73,6,-0.757152,101,83,17,16,66,0.436072,0.41713529108345493,-0.020108264510701586,-0.051560201271974866,-0.004141,-0.5187492769028651,0.44387756952502694,0.24879486918942464
74,6,0.366409,102,77,23,14,61,0.436506,0.4176390431640945,-0.020108264510701586,-0.051560201271974866,-0.004154,-0.5263519011923621,0.45045440156386196,0.245965225482452
75,6,-0.62597,101,83,17,16,66,0.435841,0.416873561034776,-0.020108264510701586,-0.051560201271974866,-0.004529,-0.5473031265460375,0.4499681481658037,0.24295253567662675
76,6,0.673916,102,77,23,14,61,0.436202,0.41730699060623466,-0.020108264510701586,-0.051560201271974866,-0.004634,-0.561318372137388,0.4564695559327939,0.24159404787433195
77,6,0.806568,101,84,16,16,66,0.436805,0.4180003728788558,-0.020108264510701586,-0.051560201271974866,-0.00435,-0.5356062613537542,0.4569954491366775,0.24754823023679154
78,4,0.398036,102,76,24,16,60,0.437594,0.4186697090828243,-0.023125298122154712,-0.051560201271974866,-0.004496,-0.548390800496149,0.46374747146677464,0.2439194836327269
79,3,-0.66337,102,68,32,11,54,0.437393,0.418451318517601,-0.023125298122154712,-0.051560201271974866,-0.004389,-0.5611183089250987,0.47068678289726645,0.24193754091428024
80,3,-0.429881,101,87,13,16,70,0.436448,0.4174288802624026,-0.023382493097654673,-0.049579446049587986,-0.004661,-0.5504885094798837,0.4717825300502844,0.2456039594417884
81,4,0.576231,102,66,34,12,52,0.436951,0.4179317642636405,-0.023382493097654673,-0.049579446049587986,-0.005024,-0.5656034263730875,0.48006558834421176,0.2430669040457448
82,4,-0.269192,102,66,34,12,52,0.436374,0.4173702419258525,-0.023382493097654673,-0.049579446049587986,-0.004617,-0.558364426049463,0.47363602523741566,0.24625715404574477
83,3,0.415382,102,80,20,13,63,0.436995,0.4180040429288988,-0.019885115229621733,-0.049579446049587986,-0.004637,-0.5489513143157598,0.4705971650432409,0.25039212730048355
84,6,0.460402,102,80,20,15,63,0.437456,0.41847191880946166,-0.019885115229621733,-0.049579446049587986,-0.004777,-0.5572824629403553,0.47438364465489136,0.2479458278668266
85,6,0.543389,102,80,20,15,63,0.437947,0.41896211488789303,-0.019885115229621733,-0.046665891501447704,-0.004938,-0.5674749353513585,0.47907899977872426,0.24663822004866515
86,6,-0.543376,102,80,20,15,63,0.437332,0.41839021946305643,-0.019885115229621733,-0.049579446049587986,-0.004858,-0.5568870447364718,0.4757736910408602,0.24955860669915053
87,6,0.281026,102,80,20,15,63,0.437924,0.4189351386803109,-0.019885115229621733,-0.046665891501447704,-0.004912,-0.5621583141539475,0.4789378230796951,0.24699188436905348
88,6,0.663557,102,84,16,15,66,0.438246,0.41934971486288797,-0.02281975221784592,-0.046665891501447704,-0.004999,-0.5688344140892225,0.485854588878576,0.24683064532374602
89,5,0.481967,102,85,15,12,68,0.438933,0.42013166025452375,-0.02602492299352888,-0.046665891501447704,-0.004802,-0.5754345251845673,0.49047692433824325,0.24480247299364893
90,3,-0.456023,101,88,12,16,71,0.438156,0.41931466679047147,-0.026535325446575848,-0.05405565040318836,-0.005288,-0.5615245432967572,0.49098334151364775,0.24881120488145908
91,1,-0.556405,101,83,17,16,66,0.437311,0.4185164683023211,-0.026535325446575848,-0.05405565040318836,-0.005593,-0.55098524609611,0.49066713650859156,0.2537418013723883
92,6,0.457342,102,82,18,13,65,0.437876,0.4190883637271577,-0.026535325446575848,-0.05757990026048906,-0.005673,-0.5595942653922265,0.49316105207462646,0.2538239793659158
93,6,-0.613641,101,83,17,16,66,0.437027,0.4182713702631054,-0.026535325446575848,-0.06176456741540361,-0.005997,-0.5790335310556569,0.49420781809404407,0.24918938412319735
94,6,0.978303,102,83,17,14,65,0.437834,0.4190883637271577,-0.028940682646636465,-0.06176456741540361,-0.006159,-0.6011235293566277,0.49872496712800424,0.2470205960973074
95,6,0.539469,102,82,18,13,65,0.438414,0.4196602591519943,-0.028940682646636465,-0.06176456741540361,-0.00624,-0.6115621976818705,0.5001246176134412,0.24821908477044655
96,6,0.442336,101,83,17,16,66,0.43926,0.42047725261604657,-0.028940682646636465,-0.05757990026048906,-0.005916,-0.5980971823258834,0.49500764018275095,0.2532650077477928
97,5,0.718116,102,86,14,16,69,0.439979,0.42115114213745297,-0.028940682646636465,-0.05757990026048906,-0.00604,-0.6128223544107726,0.49437776984593707,0.2518329118254627
98,4,-0.505256,101,88,12,16,71,0.43926,0.4203341486734007,-0.028940682646636465,-0.05757990026048906,-0.006202,-0.6204491885046237,0.4969064727585584,0.24964468551478305
99,1,0.479813,101,83,17,16,66,0.440089,0.42112368800053807,-0.028940682646636465,-0.05757990026048906,-0.005906,-0.6292826484560801,0.4976784290692379,0.24613331121057597
100,5,0.395174,102,88,12,15,71,0.44061,0.4216945598451828,-0.030201080338464425,-0.0597008811907954,-0.005987,-0.6402148450256594,0.4986736484867138,0.24471573289342385
101,1,0.575031,101,83,17,17,66,0.441648,0.42261437050415895,-0.03281028218209365,-0.0597008811907954,-0.005611,-0.6488328596373099,0.49958593489448067,0.2436086730228737
102,5,-0.377603,102,88,12,15,71,0.441135,0.422064179913164,-0.03185723883038007,-0.0597008811907954,-0.005509,-0.638075154151873,0.4995119562537041,0.24797259648565687
103,1,-0.776986,101,83,17,17,66,0.440082,0.42113204758782985,-0.029240178228831442,-0.0597008811907954,-0.00588,-0.6253609223989064,0.49795938052554867,0.2517727293335533
104,6,0.481284,102,81,19,16,64,0.440544,0.4215405443198559,-0.029240178228831442,-0.0597008811907954,-0.006608,-0.6399576351982592,0.5008591193605002,0.24721351301079236
105,4,0.674468,102,76,24,13,60,0.440977,0.42198357527780295,-0.03474770552473656,-0.0597008811907954,-0.006817,-0.6673140425445375,0.5047685232439953,0.24442575922438461
106,4,0.586413,102,76,24,13,60,0.441421,0.4224327638106572,-0.03474770552473656,-0.0597008811907954,-0.007019,-0.6913768226462481,0.5038991564958606,0.24210714019525836
107,4,0.590415,102,76,24,13,60,0.441876,0.4228816724739318,-0.03474770552473656,-0.0597008811907954,-0.007222,-0.7158836130715833,0.5032251980206978,0.23978926233118072
108,4,0.661447,102,85,15,17,67,0.442049,0.4230450711667423,-0.03474770552473656,-0.0597008811907954,-0.007384,-0.729035054749808,0.49880849025370755,0.23816580580984048
109,3,-0.050765,101,83,17,14,66,0.441631,0.4226202024308672,-0.03474770552473656,-0.0597008811907954,-0.007601,-0.7285277500757441,0.49750438831196,0.2386942488334189
110,6,0.302921,102,85,15,15,68,0.442092,0.42304261320619485,-0.03492925045668349,-0.0522666566646752,-0.007824,-0.7372360228265531,0.4952684109875624,0.23621011095315994
111,3,-0.386789,101,84,16,15,67,0.441332,0.42214392039573734,-0.03492925045668349,-0.0522666566646752,-0.008228,-0.7238680736309915,0.49435537965257076,0.2394529907266227
112,5,0.579586,102,90,10,15,72,0.442053,0.42291856832620034,-0.04002968760018106,-0.0522666566646752,-0.008594,-0.7417933813170757,0.4957555398116462,0.23555732430267454
113,4,0.50076,102,81,19,13,64,0.44242,0.4233270650582265,-0.038121442605585094,-0.0522666566646752,-0.008998,-0.7677755808316389,0.49600810097669473,0.23171044132261864
114,4,0.743842,102,88,12,14,70,0.44266,0.42352526097105114,-0.03745996760282395,-0.0522666566646752,-0.009287,-0.7937155237257673,0.4965248349572773,0.22831238307019147
115,1,-0.218698,101,84,16,16,67,0.441951,0.4227521690636763,-0.03745996760282395,-0.0522666566646752,-0.009382,-0.7846335184499752,0.4984591475797425,0.23290947607136503
116,4,0.432534,102,89,11,15,72,0.442544,0.4233884308143522,-0.03133795331001893,-0.0522666566646752,-0.009688,-0.8034018397363828,0.49997938738556774,0.23273532927524854
117,5,0.462527,100,89,11,15,72,0.443146,0.4241467970062247,-0.03722274968368556,-0.0522666566646752,-0.009584,-0.8036826937920926,0.501643227191393,0.23395928508391098
118,5,0.467401,100,89,11,15,72,0.443764,0.42490540623506046,-0.03722274968368556,-0.0522666566646752,-0.00948,-0.8041593969763273,0.5036030971101823,0.23598536453374916
119,5,0.399239,100,89,11,16,72,0.444358,0.4255536775355273,-0.03439144695271445,-0.0522666566646752,-0.009324,-0.8051277013995821,0.5049652815762017,0.23726366200947735
120,5,-0.671544,100,81,19,14,64,0.443853,0.425089513176651,-0.03271439502593542,-0.0509904593031719,-0.009147,-0.7951624002776834,0.5056281660422212,0.2377977289997686
121,5,0.4939,102,89,11,14,72,0.444174,0.42530897587642885,-0.031508643369320175,-0.0509904593031719,-0.009254,-0.8134078784761732,0.5067999505082404,0.23520554399437485
122,5,0.575489,100,81,19,14,64,0.444671,0.42576517772321004,-0.031508643369320175,-0.0509904593031719,-0.00944,-0.8220971464535195,0.5052209136150365,0.23499047360602532
123,5,0.553192,102,89,11,14,72,0.444976,0.4259444324393229,-0.031508643369320175,-0.0509904593031719,-0.009586,-0.8431565667933254,0.5060520155567841,0.23236666168585274
124,5,-0.468442,100,81,19,14,64,0.444489,0.42549710429671755,-0.031508643369320175,-0.0509904593031719,-0.009389,-0.8356331780392801,0.5064247796344541,0.23272680537517312
125,5,0.377464,102,89,11,14,72,0.444829,0.4257045846347474,-0.031508643369320175,-0.0509904593031719,-0.009507,-0.8498542309950515,0.5078638009936775,0.23023406300792656
126,5,0.443601,100,81,19,14,64,0.445313,0.4261498537505616,-0.031508643369320175,-0.0509904593031719,-0.009706,-0.8571095957523329,0.5063450155567841,0.22973576802410778
127,5,0.46566,102,89,11,14,72,0.445649,0.4263376219592321,-0.026894239188202353,-0.0509904593031719,-0.009844,-0.8751585425862056,0.5069677272072696,0.2278786215839783
128,5,0.533632,100,81,19,14,64,0.446062,0.42672650436740744,-0.026894239188202353,-0.0509904593031719,-0.010097,-0.8843860157954828,0.5066849126441628,0.22734575867135698
129,5,0.43792,102,89,11,14,72,0.446411,0.4269176878255505,-0.020338229679340947,-0.0509904593031719,-0.010232,-0.9018673395495282,0.5064721165276579,0.22553128890601915
130,5,0.46422,100,80,20,14,63,0.447022,0.42755431316725667,-0.0195519433314416,-0.054219809754127386,-0.010406,-0.9063372956822143,0.5063570689548424,0.22675825965035573
131,6,-0.470776,102,83,17,13,66,0.446347,0.4268313170009643,-0.0195519433314416,-0.054219809754127386,-0.010499,-0.8985370221547061,0.5016316233237745,0.22985885123611624
132,5,0.473288,102,84,16,16,67,0.446658,0.427197516949515,-0.0195519433314416,-0.054219809754127386,-0.010615,-0.9087126415398195,0.5068642602169784,0.22746413084776668
133,5,0.5745,102,83,17,15,66,0.446917,0.42757676894245644,-0.02681823449947846,-0.054219809754127386,-0.010886,-0.9308875637242854,0.5071290990519298,0.22471927809695766
134,5,0.733212,102,83,17,15,66,0.447205,0.42797051205367065,-0.02681823449947846,-0.054219809754127386,-0.011144,-0.9597046328181364,0.5068958349742599,0.22258894640924146
