,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,1.0,102,42,58,7,35,0.41838,0.39771086711085596,-0.022962067755643044,-0.050384126526957715,-0.002512,-0.00031160740291262073,0.31139800134733775,0.3037322453804547
1,6,0.334815,102,75,25,16,59,0.419259,0.3986253290424021,-0.026774684334403987,-0.050384126526957715,-0.0025,-0.001525419053398058,0.3149398669170046,0.3022816944581246
2,6,-1.0,101,47,53,7,40,0.418811,0.39821683231037597,-0.026774684334403987,-0.050384126526957715,-0.002581,-0.015970629071890896,0.3163589863344803,0.3004841779532702
3,4,0.0,100,43,57,6,37,0.418811,0.39821683231037597,-0.026774684334403987,-0.050384126526957715,-0.002581,-0.015970629071890896,0.3163589863344803,0.3004841779532702
4,1,-1.0,102,75,25,16,59,0.417815,0.3971837337087517,-0.022753929157870053,-0.050384126526957715,-0.002633,-0.02820251397480351,0.31801706693566706,0.29821375107149156
5,6,-0.452962,101,47,53,7,40,0.417378,0.3967752369767255,-0.022753929157870053,-0.050384126526957715,-0.002714,-0.03468806237055016,0.3196283042316407,0.2970573828658471
6,3,1.0,101,47,53,7,40,0.417815,0.3971837337087517,-0.022753929157870053,-0.050384126526957715,-0.002633,-0.03931284316574203,0.3226777620479162,0.29705738286584715
7,3,-0.301371,101,47,53,7,40,0.417371,0.3967640084118357,-0.022753929157870053,-0.050384126526957715,-0.002725,-0.03788075135344429,0.32032011447510067,0.2974964502444879
8,3,0.39764,101,47,53,7,40,0.417813,0.39718102561053237,-0.022753929157870053,-0.050384126526957715,-0.002636,-0.03971975056287564,0.3224680416595666,0.2971380188991342
9,3,-0.52315,101,47,53,7,40,0.417376,0.3967725288785062,-0.022753929157870053,-0.050384126526957715,-0.002717,-0.037233783554091536,0.31998180476636273,0.2975158987881772
10,3,0.251549,101,86,14,17,69,0.418012,0.39749120493502504,-0.030903305143731404,-0.06848719140227214,-0.002399,-0.040478257716135,0.3196017775818968,0.29600811615872735
11,3,-0.386222,101,86,14,17,69,0.417272,0.3966622146297673,-0.033200874540052994,-0.06848719140227214,-0.002702,-0.03530780480698104,0.32038622709645986,0.2975018344354264
12,4,-1.0,101,86,14,17,69,0.416585,0.39583788966420086,-0.03731444701143561,-0.06848719140227214,-0.002871,-0.04576861892510404,0.32092363292170256,0.2982195137800866
13,4,-0.254432,101,86,14,17,69,0.415962,0.39507491298154884,-0.03731444701143561,-0.06759788853870802,-0.00309,-0.04832367141585762,0.32270099449724676,0.2985477172995041
14,4,-0.548595,101,86,14,17,69,0.415332,0.3942799311920082,-0.03731444701143561,-0.06759788853870802,-0.003282,-0.05360532020573278,0.32568666097497545,0.2991118762827667
