,Unnamed: 0,Unnamed: 0.1,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
48,48.0,48.0,-0.08568022737076149,-0.6014167110847283,-0.8014685691305633,-0.4795322785958384,-0.7558838783788207,-0.5708727991545316,0.2811139166666666,0.6583333333333332,-121.88983228125005,0.8975238868927965,1.1024761131072032,48.0,-0.052953908090522896
49,49.0,49.0,-0.564703578100995,-0.5844950356106399,-0.5566700234121157,-0.8416666666666665,-0.4246091780142833,-0.7504623634188038,0.3166666666666666,0.4055543333333333,-153.50067273984777,0.757211923535262,1.2427880764647388,49.0,-0.05181159516266711
50,50.0,50.0,-0.6025467498741567,-0.4851879675513196,-0.7060595924953849,-0.34981308292036845,-0.737319066313406,-0.5554080442202604,0.36602968333333336,0.5290988166666667,-149.62243363710306,0.6513047237036704,1.348695276296333,50.0,0.02520901941113769
51,51.0,51.0,-0.3346112727783901,-0.6787156034163907,-0.5430675155932104,-0.39346255766231186,-0.10849846218079688,-0.4521724366750018,0.4796603333333332,0.27499999999999986,-138.16418073545626,0.6565321085237512,1.3434678914762495,51.0,0.10037682254498013
52,52.0,52.0,-0.5473815821410489,-0.6553387561231053,-0.8186343832869661,-0.46038929177676313,-0.09393322775663941,-0.48559027378171954,0.3116595666666665,0.4333333333333333,-113.1172750225329,0.6536054155332862,1.3463945844667136,52.0,0.16357365470599966
53,53.0,53.0,-0.2365818605900619,-0.8819173857162919,-0.5207353676176326,-0.2318153387392866,-0.36421597985057447,-0.3129551111796214,0.48313393333333327,0.4139391666666666,-91.50037825438488,0.6141189045126842,1.3858810954873146,53.0,0.12170803069241733
54,54.0,54.0,-0.2803453820307548,-0.565672100134864,-0.1692273343796887,-0.3398505427374657,-0.497637095028764,-0.20213982777885642,0.6666666666666666,0.09999999999999988,-93.19561768816139,0.4465246927640561,1.5534753072359442,54.0,-0.004063774833296452
55,55.0,55.0,-0.5849526483796538,-0.7688002473076838,-0.468976375620983,-0.26045327122662315,-0.02303565237342538,-0.5328229913057237,0.22012734999999997,0.3916666666666666,-120.28420914283065,0.6426685969410815,1.357331403058916,55.0,0.1677362260670914
56,56.0,56.0,-0.39603621161243924,-0.5190221702072907,-0.645322102858968,0.24233649360386578,0.1776731586119659,0.032087315026709064,0.5911255333333333,0.28395555,-85.33460564633599,0.43734843816784935,1.5626515618321495,56.0,0.3354129086535398
57,57.0,57.0,-0.5025552500322013,-0.602721396857024,-0.37950957737702007,-0.2743612643341186,-0.16439850605755538,-0.13662422402963273,0.19166666666666665,0.21300199999999989,-120.63368396929884,0.6117078464112141,1.3882921535887844,57.0,0.15156703830748977
58,58.0,58.0,-0.7365197121407946,-0.5022593773154909,-0.7079327809582856,-0.21640677289748603,-0.4192629570608893,-0.10293142382085259,0.13688469999999986,0.49754251666666666,-179.54640094249294,0.6461323078400439,1.3538676921599535,58.0,0.20135178610589047
59,59.0,59.0,-0.8253588455820379,-0.8958659661308911,-0.6394443772012616,-0.23533037918820512,-0.320700277524982,-0.2722752236831654,0.31167375,0.3539915166666665,-106.80324864141669,0.6156069907796259,1.3843930092203758,59.0,0.25539388475297303
60,60.0,60.0,-0.3008185526330928,-0.20076125935851316,-0.68554209644189,-0.20594996796451814,0.17044021908322385,-0.4706774830132499,0.6749826291666666,0.4833333333333332,-87.35520859878966,0.6788228559414815,1.3211771440585165,60.0,0.11348911275649197
61,61.0,61.0,-0.4516652625676409,-0.8193199399053617,-0.6200560991388234,0.10621301896579001,-0.046571032814071316,-0.6630902498709124,0.3064815333333332,0.2749999999999999,-86.85037722953707,0.628746050421901,1.3712539495780998,61.0,0.21459883964877202
62,62.0,62.0,-0.30880229122570185,-0.7406841027742748,-0.6566092444798849,0.1259432974126888,-0.1791837182130623,-0.21840261942461558,0.3499999999999999,0.4333333333333331,-131.49387535570125,0.6261444328213609,1.3738555671786374,62.0,0.23907543304247872
63,63.0,63.0,-0.5485663286538971,-0.8044885936114444,-0.7813641534682102,-0.3148741596219904,-0.1891993231864629,-0.37337623528370756,0.07438645833333327,0.5499999999999999,-121.29787854020509,0.7268769822242162,1.2731230177757842,63.0,0.20949489294023182
64,64.0,64.0,-0.3904803901861789,-0.7451686907606111,-0.8380815177190343,-0.04904624947623885,0.18541895763657232,-0.1211942208137064,0.1921123083333333,0.27499999999999997,-110.2995452920294,0.7005735178204207,1.2994264821795787,64.0,0.3314848476687419
65,65.0,65.0,-0.6294785948363564,-0.8859394787645325,-0.7073728303042394,0.07330475753533795,-0.3571404904965619,-0.4981856859197042,0.4333333333333333,0.08625483333333327,-142.18989921102516,0.7035307746658396,1.29646922533416,65.0,0.2401282475040334
66,66.0,66.0,-0.31798119565778643,-0.7995115249751934,-0.48411640550756035,0.060459411113639304,0.22247599757514283,-0.36425849999816284,0.13333333333333322,0.4333333333333333,-129.91854018802965,0.6358346885049792,1.364165311495019,66.0,0.2533810058051932
67,67.0,67.0,-0.5591111405178557,-0.5921254946391631,-0.40825348127564026,-0.5179989299942853,-0.4515317206671474,-0.7176259482300792,0.17435918333333333,0.42328983333333325,-137.34771753779418,0.6151367366111005,1.3848632633888986,67.0,-0.021277747076475503
68,68.0,68.0,-0.6594883117527338,-0.6183858623363035,-0.6396411822441267,0.07780690350392545,-0.5703649962752876,-0.31944468305974966,0.5098545333333333,0.34999999999999987,-129.33118658338557,0.5906540565092874,1.4093459434907103,68.0,0.18425209675034204
69,69.0,69.0,-0.7749460367336781,-0.6249999999999997,-0.5403727976083377,-0.043280593449143666,-0.350227995520086,-0.12731645358680185,0.36666666666666653,0.25794779999999995,-132.98521251280425,0.676273365407551,1.3237266345924479,69.0,0.23658229863099733
70,70.0,70.0,-0.3909748649816141,-0.5749314137469855,-0.3978500939769805,-0.34604837528520277,0.030393121183263715,-0.31542599627506884,0.3087522333333332,0.4350829666666666,-77.8485697710655,0.5448771436597549,1.4551228563402423,70.0,0.12211252038809532
71,71.0,71.0,-0.8416666666666665,-0.6827238410771205,-0.792065040312905,-0.2885417384255768,-0.5845161619981857,-0.3784333377027465,0.4557623333333333,0.49999999999999983,-131.68821141889728,0.6287500724860555,1.371249927513946,71.0,0.1774940516550305
72,72.0,72.0,-0.580923342255733,-0.7448627062929866,-0.8259226755135657,-0.28811862157628193,-0.4151069374557644,-0.5120365153650406,0.26918064999999985,0.6,-104.57113172820117,0.799334015935964,1.2006659840640364,72.0,0.1560744416108664
73,73.0,73.0,-0.7834978662574752,-0.6519151001578547,-0.883244978249991,-0.7349819963122086,-0.26462918625929643,-0.5003416526862918,0.15833333333333327,0.4460175166666666,-123.41613816653417,0.5112693159733327,1.4887306840266683,73.0,0.1364508515679207
74,74.0,74.0,-0.7819301959989998,-0.6676132184270666,-0.13842596826702544,-0.25080219051332464,-0.31809222953859756,-0.3602690606676097,0.28333333333333327,0.2749999999999999,-98.6185452114616,0.6059765897351665,1.3940234102648352,74.0,0.10980098366226
75,75.0,75.0,-0.7551455280128891,-0.2442487016582177,-0.6949889400693263,-0.5162234808794681,-0.5762460056222403,0.055671554952586806,0.6141632333333332,0.22499999999999995,-131.1973383127512,0.55317907491422,1.4468209250857804,75.0,0.1095975396985519
76,76.0,76.0,-0.5066772707820816,-0.7235867581762424,-0.7908954027843297,-0.3172916860439778,-0.6895122889944703,-0.34399597192289716,0.4993600083333332,0.4744400666666666,-112.27861888250652,0.6869928138627058,1.313007186137295,76.0,0.1117265807968847
77,77.0,77.0,-0.6886498262842872,-0.5998926193077548,-0.7764532868018609,0.01233547857353621,-0.39658349153164313,-0.18496563770767052,0.40691704999999995,0.2607866999999999,-148.4147660270976,0.441789783658686,1.5582102163413134,77.0,0.24929701362135423
78,78.0,78.0,-0.40052240083605634,-0.8198145947844444,-0.6573743203789647,-0.5085810056346277,-0.2841260481236229,-0.512960860543882,0.5083333333333334,0.3972274166666665,-109.56103818791985,0.6841228578885808,1.315877142111419,78.0,0.09534056694955545
79,79.0,79.0,-0.3707301094790563,-0.4086253677375145,-0.7874859003441242,-0.7289840197282508,-0.17420595060637178,-0.3270371618859373,0.22499999999999998,0.3416666666666666,-130.0344081848414,0.6059680172009192,1.3940319827990797,79.0,0.05610237422335588
80,80.0,80.0,-0.5523259721681563,-0.5947656965037118,-0.291463917750606,-0.5293050948702932,-0.5561453316035189,-0.20784099829164457,0.23333333333333325,0.31796471666666665,-127.54782010998589,0.44075615206361923,1.5592438479363804,80.0,0.02421069360950288
81,81.0,81.0,-0.5575413111496758,-0.7207995997532654,-0.586714676104967,-0.7707441803666253,-0.403313739610673,-0.41334423493175426,0.2333333333333333,0.4333333333333333,-152.20058605277754,0.6359369798930057,1.3640630201069952,81.0,0.04627557201647586
82,82.0,82.0,-0.3661833854260474,-0.6918429570255203,-0.789775341355917,-0.4927033397863323,-0.05642344481487396,-0.43571711884676817,0.32240411666666663,0.6416666666666666,-127.79327044000657,0.860658878809367,1.1393411211906332,82.0,0.14382629672658506
83,83.0,83.0,-0.739882534619626,-0.44257478310862686,-0.8770979520704106,-0.5083896622301083,-0.4994370222841664,-0.4947187935512834,0.2949232333333333,0.425,-146.813599349127,0.6203326048188793,1.379667395181121,83.0,0.09283496528885088
84,84.0,84.0,-0.700228385184444,-0.4712977729650938,-0.5739273767628854,-0.31162395169357887,-0.553427264908081,-0.38618948210503373,0.5643554,0.3808987499999999,-143.48544247488695,0.6289731339333823,1.371026866066616,84.0,0.08236880603428827
85,85.0,85.0,-0.4169312938588223,-0.708232764049134,-0.5404256060131576,-0.3181721748916889,-0.5023540589935552,-0.46011358935286334,0.44999999999999996,0.3999999999999999,-117.465175905038,0.6193293288810721,1.3806706711189285,85.0,0.06415830678050105
86,86.0,86.0,-0.8037471004917208,-0.2914436503515175,-0.3190901261872266,-0.08291096850409324,-0.24296230902036128,-0.07962276930842553,0.44051243333333323,0.08773008333333328,-105.17334007946066,0.34775513551320847,1.652244864486792,86.0,0.1681308050329308
87,87.0,87.0,-0.7249999999999998,-0.6653979877995967,-0.6750730040398004,-0.637546396655348,-0.22880646743043387,-0.23788414503691668,0.3829744916666667,0.5249999999999999,-152.92465445729508,0.6533170747143179,1.3466829252856831,87.0,0.1602056637861164
88,88.0,88.0,-0.7065380378441,-0.7499999999999999,-0.6405210251468206,-0.02509266730964499,-0.3753251095882412,-0.35876773386718996,0.5198134249999998,0.37499999999999994,-125.90313645632123,0.6002150163180976,1.3997849836819014,88.0,0.222978925370974
89,89.0,89.0,-0.5915261324137704,-0.6658397060519208,-0.6601659266744,-0.17896612214421584,-0.18668789812213835,-0.3572525422448518,0.21385573333333321,0.3833333333333333,-136.1688477140125,0.5941208462946949,1.4058791537053048,89.0,0.19910420043814755
90,90.0,90.0,-0.44181635555338383,-0.5884786741701856,-0.4679622249145634,-0.6461611567108893,-0.36774168359663717,-0.7690748152080459,0.16926868333333323,0.4333333333333333,-178.13958195443817,0.6370814114985155,1.3629185885014854,90.0,-0.047453400146239964
91,91.0,91.0,-0.7202831583370201,-0.6039663765237003,-0.6916666666666665,-0.48226580273953806,-0.31515922754224385,-0.438138342172047,0.13196882638888888,0.4416666666666666,-169.27392798156026,0.6251235389685208,1.374876461031479,91.0,0.13005880484559296
92,92.0,92.0,-0.8774414056773668,-0.8689228259047389,-0.6396502490421002,-0.5169836523094451,-0.4954106506050404,-0.613799679585558,0.2567345833333334,0.39454209999999995,-142.26611160990637,0.6079366266455289,1.3920633733544705,92.0,0.1266367496873604
93,93.0,93.0,-0.8621923180390247,-0.713208092222354,-0.8330154366774973,-0.6365451572303197,-0.5998593656766102,-0.5727989672255328,0.2698848833333333,0.4166666666666666,-140.77841686525338,0.6268366490787075,1.3731633509212908,93.0,0.09986872613440222
94,94.0,94.0,-0.5032075348203869,-0.5500368495654867,-0.4711025639587791,-0.30753918445928213,-0.0802524900308466,-0.19103784107437918,0.31666666666666654,0.3833333333333333,-178.32432463584018,0.5131833995316165,1.486816600468383,94.0,0.1575862387966908
95,95.0,95.0,-0.6882214457744397,-0.538999818423302,-0.7029524975659767,-0.6443230027240592,-0.4947367420699537,-0.08988916291240563,0.31133116666666666,0.7083333333333334,-152.1455120191201,0.7820194069793481,1.217980593020653,95.0,0.11687080900954992
96,96.0,96.0,-0.6222558510475412,-0.7579301611096927,-0.3646264773072132,-0.15603328438414402,-0.21025992745449243,-0.5062690985873571,0.16666666666666666,0.24166666666666659,-131.9185472154501,0.5891089636456526,1.4108910363543474,96.0,0.14537502983974224
97,97.0,97.0,-0.721457897235333,-0.3515621279780305,-0.5502049370997278,-0.7008905977224047,-0.33434251023630085,-0.6575580476831717,0.36799088333333324,0.5416666666666666,-121.17587275670815,0.6368621288714308,1.3631378711285704,97.0,-0.011594365554797611
98,98.0,98.0,-0.5301167989690104,-0.5583333333333331,-0.5529733672321405,-0.5558341418719969,-0.540491173546029,-0.19515257539926756,0.43233419583333327,0.4728090833333332,-155.73362408900235,0.5282540725846704,1.4717459274153277,98.0,0.05832426811953175
99,99.0,99.0,-0.7668979614464598,-0.6327644932379796,-0.318102982203266,-0.5372054868452733,-0.6209915539052077,-0.5694342463043474,0.4198697222222223,0.4749999999999999,-159.7976524569314,0.5324153640290897,1.4675846359709095,99.0,-0.001644308361187119
100,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0
101,101.0,101.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,101.0,-1.0
102,102.0,102.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,102.0,1.0
