,Unnamed: 0,Unnamed: 0.1,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.0,0.0,-0.24085417272167953,0.34835691777545214,-0.07706264427677452,-0.5088486810316999,-0.10789487797030066,-0.2732523097942418,0.658198783333333,0.7869989833333332,-24.741937160357157,0.8200609339174939,1.1799390660825047,0.0,-0.15340599492887338
1,1.0,1.0,-0.12489902686532972,-0.0718707931112884,-0.3419576848754165,-0.5494127404691979,-0.4790180381455858,-0.5340562403025314,0.7932649666666666,0.6166666666666666,-27.74245630648451,0.9590370932894924,1.0409629067105086,1.0,-0.17062658567754674
2,2.0,2.0,0.01836370279444279,-0.18326966112069543,-0.3781211235379222,-0.4802135763125483,-0.45538729428313945,-0.4645411406846949,0.6832277833333333,0.20833333333333334,-31.108846537433774,0.8107409999447298,1.1892590000552705,2.0,-0.14285248823603464
3,3.0,3.0,-0.04061693640185238,0.3477748239827619,0.13842855177490967,-0.04364641637234586,0.000832145524242813,-0.20305117778861992,0.7890055499999998,0.53487395,-29.290971563081992,0.9175291399354312,1.0824708600645685,3.0,-0.11524198133209035
4,4.0,4.0,-0.07913982110173416,-0.5207288506718029,-0.5223235810016215,-0.49811691463402635,-0.20294790398449827,-0.6615014625565432,0.6132911166666667,0.575,-32.795100882142854,0.9260377461486186,1.0739622538513807,4.0,-0.04006233806665154
5,5.0,5.0,-0.24094904842121304,0.09281919343227564,-0.05952462431656158,-0.4395631309643437,-0.17021224554162737,-0.16222712239613066,0.573759433333333,0.4100512,-27.588654290555553,0.8391195973570339,1.1608804026429653,5.0,-0.09405800326610042
6,6.0,6.0,-0.35879681379755274,-0.1861495442469688,-0.07996914937694632,-0.18453117863914292,-0.36751066346853856,-0.3415227366487739,0.7027770999999999,0.6091220166666667,-27.528104752182514,0.6925992091177559,1.3074007908822454,6.0,-0.04477484522249792
7,7.0,7.0,-0.0109362382805541,0.22246037591887446,-0.04067280198018284,-0.3667516474125098,-0.3680264938880727,-0.4542326698778925,0.8397282166666667,0.3460405499999999,-2.4190309793254205,0.7156668384353639,1.284333161564638,7.0,-0.22664369113943542
8,8.0,8.0,-0.34706114632990476,0.4561670576280668,0.2349770668555896,0.08245314064401883,-0.39494384940772925,-0.3454558651040378,0.8601701999999998,0.575,-13.772814721252416,0.7964235251473842,1.203576474852617,8.0,-0.16700492533691666
9,9.0,9.0,0.37014911755969676,0.19285205661283303,0.16045027005634202,-0.4278894498389005,-0.5269339216703199,-0.5058453044130693,0.6840274166666666,0.7083333333333334,-0.8150597024603252,0.7951190808909386,1.2048809191090604,9.0,-0.3640200200251935
10,10.0,10.0,0.13528233160133996,0.2436615426543416,-0.053927765478189164,-0.38840259200482175,-0.48122162334390034,-0.19186031231133235,0.8059955166666667,0.4166666666666666,-2.9959454884325383,0.7803238106407315,1.219676189359268,10.0,-0.23108343940625775
11,11.0,11.0,0.15464495758087862,0.1371607421331507,0.04405396009105669,-0.4608725027163169,-0.07336616091969157,-0.4339169713081388,0.4720178166666666,0.5820884166666666,-13.37340833886904,0.7947214119453166,1.2052785880546828,11.0,-0.21733588245820548
12,12.0,12.0,0.12084278114650443,0.27631215083426425,0.2300129116660087,-0.23353378551945933,-0.627406280370191,-0.3819985664525998,0.7584183000000001,0.6434164499999999,-17.10479975207613,0.7982888395113598,1.2017111604886401,12.0,-0.3116844126648379
13,13.0,13.0,0.032480651474253976,-0.10912264255050401,-0.2678156700829926,-0.2484810636530519,-0.11570532213117568,-0.405509515857643,0.4318132999999999,0.4167945333333331,-14.978032451825387,0.8653320567745951,1.1346679432254059,13.0,-0.07087304008043799
14,14.0,14.0,0.04982738395511629,0.010064025736511925,-0.18279116916408342,-0.6344060394152109,-0.2634064273430694,-0.2739173410988554,0.5165522166666665,0.875,-30.30168793545636,0.8594836270872587,1.1405163729127408,14.0,-0.1748050080641134
15,15.0,15.0,-0.4628612925013609,0.03459844516899802,-0.5953723328845603,-0.07707403170577692,0.01645172330957596,-0.3220356273973462,0.7179299333333331,0.38723813333333323,-21.798968470410077,0.748718156675995,1.2512818433240043,15.0,0.10682954073722932
16,16.0,16.0,0.07213188408253546,0.3704119550915436,-0.3675204533076752,-0.5643078604546735,-0.7477699355531522,-0.45841340204725917,0.5749999999999998,0.625,-22.200271716845222,0.7998874976087706,1.2001125023912285,16.0,-0.3075857639869148
17,17.0,17.0,-0.09075008059063727,0.1488173767029042,-0.3341471922424233,-0.33844574191504734,-0.2877529811871053,-0.5837274878666022,0.4170710166666667,0.6031125833333333,-29.28754480527778,0.7181244737971219,1.2818755262028796,17.0,-0.15564105247309964
18,18.0,18.0,-0.14885514331412694,-0.26539625743664996,0.07218024508526917,-0.4321660030399626,-0.6096592381058601,-0.20635413282012074,0.7927877833333333,0.7666666666666666,-21.113933710277784,0.9668023255513988,1.0331976744486024,18.0,-0.15101803638340594
19,19.0,19.0,-0.02672698530049028,0.14428282500757342,-0.07828858024211359,-0.662948253291073,-0.3577302575837162,-0.36330011293073555,0.6094262833333333,0.5083333333333332,-28.418612741369007,0.7851672788308002,1.2148327211691987,19.0,-0.237207647211749
20,20.0,20.0,-0.16706228118294283,-0.06114954845942166,-0.4991391762559359,-0.18551836293543644,-0.4971963917798065,-0.478510563715594,0.82085835,0.6755025999999998,-32.28307974436507,0.8592568731055321,1.140743126894469,20.0,-0.07231238542208941
21,21.0,21.0,-0.21848913574134757,0.21512732676438642,-0.22668447757771445,-0.5709473482218334,-0.25882182724242186,-0.27148202816073413,0.7106743333333331,0.7465577666666666,-27.38156519507936,0.9452306543511045,1.0547693456488945,21.0,-0.14520081951171893
22,22.0,22.0,-0.4615981524148316,-0.28076881397726217,-0.032131202752373245,-0.41210802717583156,-0.36745721172324725,-0.5283049089051345,0.6729707166666666,0.6226367333333334,-20.83352689509258,0.8833531606605524,1.1166468393394473,22.0,-0.08889532977662436
23,23.0,23.0,-0.11803372694380794,-0.05763055412062546,-0.07985906927903408,-0.2893972161239086,-0.3834060672700053,-0.502432436858095,0.7143240999999999,0.31308413333333324,-14.45111111801588,0.7189416814941104,1.2810583185058897,23.0,-0.15328539498475693
24,24.0,24.0,-0.01141175010681413,0.07810108208929135,0.04119850590123675,-0.22819280182449855,0.006434283391551328,-0.3117384936275663,0.6380885166666665,0.5696301166666665,-28.520677267711605,0.8250777305004001,1.1749222694996,24.0,-0.10689747499070461
25,25.0,25.0,-0.10557236804107624,0.056689135271353476,0.00494228374231039,-0.48170401182490347,-0.4028099443904402,-0.5593892386500803,0.6297176833333332,0.775,-23.022136383657422,0.882944423845562,1.1170555761544376,25.0,-0.23332704097300186
26,26.0,26.0,0.07886045742704685,-0.10311855708842636,-0.011221352972977572,-0.19821051332052675,-0.3845817348204415,-0.17986271688232955,0.7632288166666665,0.8413230500000001,18.34305079577383,0.977321146316945,1.0226788536830553,26.0,-0.12119591873149012
27,27.0,27.0,0.031446273059509276,0.19666868114587852,-0.07187030616459163,-0.05833456194935218,-0.3249717051131855,-0.7298056023223854,0.6335888999999999,0.6260583333333333,-29.54433821403443,0.9164675613507868,1.083532438649214,27.0,-0.21155941957095317
28,28.0,28.0,0.40904486435462045,0.2519549551782852,0.12677249425175163,-0.09637274637613884,-0.4010443103022742,-0.6159351558433149,0.6246688666666665,0.6717507333333333,-23.069657928928578,0.7958184323082018,1.2041815676917997,28.0,-0.3168540877177308
29,29.0,29.0,-0.29852471642192163,0.04589167656777893,-0.014237224766064982,-0.34275722094154326,-0.3727992400695455,-0.27338475399525575,0.63836175,0.4959656833333333,-27.77239914197749,0.8350041401530026,1.1649958598469972,29.0,-0.12034515839768944
30,30.0,30.0,-0.40531713098419536,-0.13286698292351898,0.1436855374323092,-0.2863477385059585,-0.4490341030696468,-0.20775564344835393,0.5218590749999998,0.65,-14.502048462003975,0.8987296950779222,1.1012703049220791,30.0,-0.09143981809142565
31,31.0,31.0,-0.10890057210215483,-0.2078535537914082,-0.5129401551105002,-0.2867644474973635,-0.3434528365301916,-0.4826293772936496,0.5901002999999999,0.6780581166666666,-34.91593619551591,0.8258043005943357,1.1741956994056648,31.0,-0.04719206338619022
32,32.0,32.0,-0.002138256345707116,-0.2420943241757321,-0.17912579950618768,-0.18004518102123304,-0.13535245548524194,-0.622907707851139,0.5131486166666664,0.7874164499999999,-19.668689335992088,0.9155465806198239,1.0844534193801734,32.0,-0.08582449405499781
33,33.0,33.0,-0.2824908844806472,0.03778437659893528,0.008553595109029422,-0.5516766056401553,-0.4191065589490374,-0.34039979826383554,0.44965479999999997,0.2916666666666666,-21.402670204232816,0.8805265857917592,1.119473414208241,33.0,-0.17917167501339093
34,34.0,34.0,0.0669782340545577,-0.22027955012392353,-0.26608251282491163,-0.4646274220217397,-0.452792539122457,-0.4124830311490533,0.41484545,0.5333333333333333,-34.55873274412697,0.831903960919239,1.1680960390807615,34.0,-0.15175319389982875
35,35.0,35.0,-0.220568676443156,-0.4393049230080152,-0.21255811608217012,-0.4522947057629769,-0.6202027695788251,-0.6311571958810066,0.4479198499999999,0.6249999999999999,-37.49272849214287,0.8779424730497678,1.1220575269502338,35.0,-0.13853715928157792
36,36.0,36.0,-0.1715759474357371,0.3324225682986841,-0.33062788789292746,-0.021469359998883778,-0.41630362449812935,-0.3270567932059744,0.6970018666666665,0.2017753333333332,-13.177136413716928,0.77732211080112,1.2226778891988788,36.0,-0.09917475177883454
37,37.0,37.0,-0.17952001963805198,0.08720063866279155,-0.3439090124276372,-0.2592588561632679,-0.31969965974390074,-0.4422657771874623,0.6625989666666664,0.7083333333333334,-22.727435279940476,0.8492298295116224,1.150770170488378,37.0,-0.09749931661528888
38,38.0,38.0,0.04851401628572751,0.10770582191619767,0.016710457217546326,0.023518744388417723,-0.09250255226065524,-0.39069580580276614,0.5988320583333331,0.28333333333333327,-25.976517862810837,0.5854284917883542,1.414571508211644,38.0,-0.10543498484907925
39,39.0,39.0,-0.33974398178631254,-0.05766228119064077,0.2453738956798757,-0.6981125635362077,-0.5966488975506505,-0.6616108632711787,0.4664418999999998,0.7583333333333333,-44.048554614424624,0.8784268376888781,1.1215731623111225,39.0,-0.30072332617682657
