,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,1,0.46926,100,77,23,18,57,0.412515,0.38844206573798157,-0.030971409347922682,-0.023616496298907236,-0.006953,-0.006967161067961167,0.3315337666530019,0.3272350272714826,0.5174211861420075,0.5547252787404461,0.1462140667265184,0.41388888888888886,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.793, 1.6992387766233767]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]"
1,1,0.554749,101,77,23,19,57,0.413167,0.3889285753976459,-0.03289621064603401,-0.023616496298907236,-0.007011,-0.015571590517799353,0.33592613601634075,0.3266765739664877,0.5163882460004009,0.5535199262559057,0.14674811367327634,0.41388888888888886,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.6930000000000001, 2.0677845805194797]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]"
2,1,-0.687863,101,70,30,17,51,0.412292,0.3880645161886379,-0.022973112187081507,-0.020204894706886883,-0.006964,-0.0094219892394822,0.33318840689012713,0.329048870811148,0.5173969516651754,0.5545632965504607,0.1460747970873989,0.41388888888888886,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.6300000000000001, -2.26237949]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]"
3,5,0.296353,100,77,23,19,57,0.41309,0.3888076774695345,-0.028712650385295274,-0.020204894706886883,-0.007028,-0.004994556456310679,0.33204655031313696,0.32937920876031124,0.51642445510745,0.5534831504724882,0.14658728210659008,0.41388888888888886,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]","[0.793, 1.1599238402597405]","[1.0, 1.0]"
4,2,0.561192,101,75,25,19,55,0.413933,0.3897423221832328,-0.031030686665749294,-0.020204894706886883,-0.006749,-0.012632045906148871,0.3356025367209039,0.32751084195911545,0.5157716713926737,0.5524324763437785,0.14726632831828512,0.41388888888888886,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[0.775, 1.9149429088327035]","[1.0, 0.86212556832703]","[1.0, 0.86212556832703]","[0.793, 1.0]","[1.0, 0.86212556832703]"
5,3,0.417719,100,75,25,17,55,0.414541,0.39040562903193504,-0.027651671481634357,-0.03366592491565577,-0.00674,-0.006057091699029128,0.3414405289809184,0.3301671357455233,0.5151174888903753,0.551816448398006,0.14763885841885674,0.4166666666666667,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[0.775, 1.0]","[0.775, 1.4534667021156793]","[1.0, 0.4502095411567951]","[0.793, 0.5222087799001656]","[1.0, 0.4502095411567951]"
6,3,0.545456,100,75,25,17,55,0.415232,0.3911270950965474,-0.022230061996360264,-0.03366592491565577,-0.006672,0.0023166208252427185,0.34802792256521115,0.33316518157460895,0.5143963378914338,0.5510553334265949,0.14807462219240727,0.4166666666666667,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[0.775, 0.6880102575066845]","[0.7525000000000001, 1.9657128639999997]","[1.0, 0.30974878234325287]","[0.793, 0.3592849971313644]","[1.0, 0.30974878234325287]"
7,3,0.838468,100,78,22,19,58,0.415729,0.3915355918285735,-0.01949745983797885,-0.03366592491565577,-0.006753,0.01931907082524272,0.356426686684735,0.3367388112930928,0.5141648564099524,0.5505288959139663,0.14831901804687683,0.4166666666666667,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[0.775, 0.3500054713518346]","[0.7772500000000001, 3.066210342307693]","[1.0, 0.15757580265967722]","[0.793, 0.18277593015302385]","[1.0, 0.15757580265967722]"
8,2,0.065975,100,73,27,18,53,0.416205,0.3920534076198211,-0.01949745983797885,-0.03366592491565577,-0.006531,0.01957447571197411,0.3605420119274535,0.337007142717041,0.5135411091291404,0.5499534548851771,0.14869708497312892,0.4166666666666667,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[0.7345, 0.32820414794520547]",0,"[1.0, 0.45020954115679507]","[0.793, 0.5222087799001655]","[1.0, 0.45020954115679507]"
9,6,-0.357415,102,68,32,19,49,0.415497,0.3912650605805196,-0.015101390150671095,-0.02786171453044332,-0.006641,0.02408516598012021,0.3622857955744828,0.33821891243502533,0.513944009424494,0.550685179242073,0.14824409473930802,0.4111111111111111,"[0.897005655423, 1.4234817020051835]","[0.968, 1.0195496602941176]","[0.0, 0.0]","[0.7345, 0.6284922057571508]",0,"[1.0, 0.86212556832703]","[0.793, 1.0]","[0.7120000000000001, -0.9897343858143557]"
