,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,1,-0.644587,100,81,19,21,57,0.413595,0.391406276370053,-0.004587512635098393,0.034510129345335726,0.010948,0.0008611394012944971,0.3288082385662551,0.32725409677015954,0.552212157414444,0.5387881771498897,0.15775540149334175,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.8290000000000001, 2.160106388888888]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]"
1,6,0.527005,100,87,13,21,63,0.414519,0.3925445336831832,-0.006271945338314112,0.034510129345335726,0.010954,-0.002339390792880261,0.3329825017501923,0.32938638659216596,0.5517817496117522,0.5381407076594973,0.1583029764297182,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.883, 1.8439290620689652]"
2,4,0.470252,102,80,20,20,57,0.415586,0.39356530083558494,-0.007847427404835948,0.034510129345335726,0.011237,-0.003921961504854368,0.33896868651660933,0.3289087388773307,0.5506634555688293,0.5369644542338146,0.15909811210868852,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.542320212079069]","[1.0, 0.0]","[1.0, 0.0]","[0.8200000000000001, 1.4249951437500001]","[1.0, 0.0]","[0.883, 1.0]"
3,3,-0.484095,100,80,20,21,57,0.414344,0.3921733290791017,-0.0019274484213073848,0.034510129345335726,0.011483,-0.008150852901063335,0.34379290730630035,0.328553741789952,0.5513442314745682,0.5383089238589539,0.15814057555391145,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.3805768843898693]","[1.0, 0.0]","[0.8200000000000001, 1.6899111112499998]","[0.8200000000000001, 1.0]","[1.0, 0.0]","[0.883, 0.7017567774781407]"
4,3,-0.385095,100,80,20,21,57,0.41314,0.3907919996807109,0.000968255066048796,0.034510129345335726,0.011732,-0.011010939385113263,0.3503287065394728,0.3283430998500818,0.5519853973762437,0.5395845274047996,0.15721338826341505,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.22520526781338385]","[1.0, 0.0]","[0.802, 1.4074080399999997]","[0.8200000000000001, 0.591747100390574]","[1.0, 0.0]","[0.883, 0.41526253825212295]"
5,3,-0.701241,100,80,20,21,57,0.411951,0.389398644985555,-0.007924094605221121,0.034510129345335726,0.011979,-0.015308182979657886,0.358919155708835,0.3286079115814734,0.5525591196163762,0.5408237275714034,0.15629999738484313,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.1600141973136546]","[1.0, 0.0]","[0.8002000000000001, 2.4198703075000005]","[0.8200000000000001, 0.42045169813764466]","[1.0, 0.0]","[0.883, 0.29505482877028544]"
6,6,-0.394616,100,87,13,21,63,0.410978,0.3881461195521838,-0.007924094605221121,0.034510129345335726,0.011871,-0.012937198014331946,0.35846373046611657,0.32719472467208827,0.5529138336260486,0.5414596815647384,0.1556922696612337,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.3805768843898693]","[1.0, 0.0]",0,"[0.8200000000000001, 1.0]","[1.0, 0.0]","[0.8713000000000001, 1.479329646713332]"
7,4,0.627546,102,80,20,20,57,0.412086,0.3891803916722616,-0.007924094605221121,0.034510129345335726,0.012142,-0.015216078645399903,0.3610378566797088,0.32661332171087115,0.551641183805464,0.5401604243942522,0.15652572638312612,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.2572630686036798]","[1.0, 0.0]",0,"[0.802, 2.013342093085054]","[1.0, 0.0]","[0.8713000000000001, 1.0]"
8,4,0.545693,100,81,19,19,57,0.413055,0.39037649125294666,-0.007924094605221121,0.034510129345335726,0.012032,-0.015331707438742494,0.3701750721157001,0.3272991426655637,0.5511088040576683,0.5394635953151197,0.15711463237122658,0.3638888888888889,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.1277791138859439]","[1.0, 0.0]",0,"[0.8092000000000001, 1.9469292555555557]","[1.0, 0.0]","[0.8713000000000001, 0.49668658070308114]"
9,6,-0.522464,100,87,13,21,63,0.412117,0.38915100105686823,-0.010148975389490144,0.0334250090586704,0.011951,-0.012074368351826167,0.36905871289239933,0.32572152048109765,0.5514328781317424,0.5400685114516146,0.15653983735038418,0.35,"[0.9139158695756912, 1.7337117976427476]","[0.95222, 1.3675493377100545]","[0.0, 0.06563110268199353]","[1.0, 0.0]",0,"[0.8092000000000001, 1.0]","[1.0, 0.0]","[0.8701300000000001, 1.8497717217345562]"
