,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,6,0.501733,102,11,89,2,9,0.423268,0.3994858719965041,-0.021517359622803284,-0.0054884742041713085,0.002809,0.002271269902912621,0.28123118116285883,0.27707898913228696,0.5299256318650134,0.5246779800585719,0.16302022584895612,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[0.199, 3.251224818181818]"
1,3,-0.302408,100,40,60,8,31,0.422933,0.399126225121755,-0.021517359622803284,-0.0054884742041713085,0.002841,0.0041149944012945,0.28150489022322306,0.2779143333579775,0.5303181824688245,0.525026946344094,0.16279065683343963,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[1.0, 0.0]","[1.0, 0.0]","[0.4600000000000001, 0.6296507325]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 1.0]"
2,6,-0.857963,102,11,89,2,9,0.422831,0.39904452577534977,-0.021517359622803284,-0.0054884742041713085,0.00276,0.00023112158576051733,0.27713595818438813,0.2779143333579775,0.530410775061417,0.5251360733282209,0.16274636548945826,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[1.0, 0.0]","[1.0, 0.0]","[0.4600000000000001, 0.6296507325]","[1.0, 0.0]","[1.0, 0.0]","[0.099, -5.288597245454547]"
3,3,-0.465788,100,48,52,9,38,0.422318,0.39837504465005946,-0.021517359622803284,-0.0054884742041713085,0.002583,0.006831609999999998,0.28120064089082514,0.280277352548916,0.5310394562134633,0.5255450686838391,0.1623522216195312,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[1.0, 0.8936085924676616]","[1.0, 0.8936085924676616]","[0.4720665926748058, 1.2515914375]","[1.0, 0.8936085924676616]","[1.0, 0.8936085924676616]","[0.0, 0.0]"
4,3,-0.399894,101,9,91,2,7,0.422161,0.398211645957249,-0.021517359622803284,-0.0054884742041713085,0.002745,0.0029603769902912624,0.27696176569674774,0.27930647876250825,0.5312477895467967,0.5257187106206331,0.16226569281776357,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[1.0, 0.713977873045062]","[1.0, 0.713977873045062]","[0.1282066592674806, -2.3496051000000002]","[1.0, 0.713977873045062]","[1.0, 0.713977873045062]","[0.0, 0.0]"
5,2,0.307404,101,19,81,3,16,0.42241,0.3984567439964647,-0.025289091720138643,-0.0054884742041713085,0.002502,0.005463752071197411,0.28505819385208747,0.2807627894421199,0.5312014932505004,0.5254125881716536,0.1624920671666108,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[1.0, 1.0]","[0.271, 1.6098437421052634]","[0.1282066592674806, 0.0]","[1.0, 1.0]","[1.0, 1.0]","[0.0, 0.7669467811621239]"
6,1,0.524305,100,25,75,4,20,0.422589,0.39868981300715356,-0.025289091720138643,-0.0054884742041713085,0.002733,-0.0024724088511326875,0.2842145051996733,0.28005387630637524,0.5310394562134634,0.5252185644798882,0.1626206223309198,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[0.325, 1.500601150062951]","[0.271, 1.0]","[0.1282066592674806, 0.0]","[1.0, 0.6211783006295108]","[1.0, 0.6211783006295108]","[0.0, 0.4764106981955615]"
7,4,-0.602243,102,10,90,2,8,0.42241,0.3985264143143431,-0.025289091720138643,-0.0054884742041713085,0.002571,-0.005614817588996765,0.28063940532196163,0.2790830025199675,0.5311551969542041,0.5253971359084597,0.1625520155448487,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[0.325, 1.0]","[0.271, 0.6663995958939852]","[0.1282066592674806, 0.0]","[0.19, -2.1871281831482383]","[1.0, 0.4139529685176185]","[0.0, 0.3174798967570935]"
8,1,0.491827,101,8,92,2,6,0.422577,0.39868981300715356,-0.025289091720138643,-0.0054884742041713085,0.002409,-0.0025279455825242716,0.2829283878462335,0.27952870413809044,0.5311551969542041,0.525233200328432,0.16263432672883324,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[0.10450000000000001, 1.9719791875000003]","[0.271, 0.8953288399663658]","[0.1282066592674806, 0.6862379099505806]","[0.19, 0.0]","[1.0, 0.8161206585348302]","[0.0, 0.7858510659057601]"
9,2,-0.516618,101,19,81,2,16,0.422394,0.3985264143143431,-0.021517359622803284,-0.0054884742041713085,0.002571,-0.0066661903074433666,0.27493813056468003,0.27855783035168263,0.5311783451023522,0.5254500370631259,0.162440499655722,0.40555555555555556,"[0.8026400000000001, 1.0520985314217857]","[0.5940565269000002, 1.8374956426896898]","[0.10450000000000001, 1.0]","[0.19810000000000003, -2.72451527614479]",0,"[0.19, 0.0]","[1.0, 0.4138586571846515]","[0.0, 0.3985088031796279]"
