,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,-0.613417,102,39,61,6,33,0.417584,0.39693773581105074,-0.022962067755643044,-0.050384126526957715,-0.002394,0.005155755987055016,0.3022424130378219,0.30634135715229927
1,3,-0.619814,101,22,78,2,20,0.417525,0.3968560364646455,-0.022962067755643044,-0.050384126526957715,-0.002313,0.0027790000647249192,0.2957767315940702,0.30627808860861
2,4,0.428517,102,21,79,2,19,0.417739,0.39701943515745597,-0.022962067755643044,-0.050384126526957715,-0.002313,0.0028617151132686084,0.3016675723707692,0.3063608036571536
3,5,0.538007,102,42,58,6,36,0.418047,0.39737720811166766,-0.022962067755643044,-0.050384126526957715,-0.002283,0.0023944614054553855,0.305017342913482,0.3057157208554893
4,6,0.678283,102,40,60,6,34,0.418506,0.39782754300808837,-0.022962067755643044,-0.050384126526957715,-0.002567,-0.0005433747711511789,0.3090717095780257,0.30474484706908156
5,4,0.399407,101,23,77,2,21,0.418616,0.39794976988254505,-0.022962067755643044,-0.050384126526957715,-0.002526,0.002092489015256588,0.30597134791605357,0.3057157208554893
6,1,0.722077,101,42,58,6,36,0.41886,0.39826857200535876,-0.027255577961360834,-0.050384126526957715,-0.002641,0.0013703434327323163,0.31234528102787545,0.30525326823413007
7,6,0.477146,102,39,61,6,33,0.419232,0.3986477995963414,-0.027255577961360834,-0.050384126526957715,-0.002855,-0.0026419450208044377,0.3154414197116278,0.3036487750302466
8,2,-0.789596,101,23,77,2,21,0.419105,0.39848440090353093,-0.022962067755643044,-0.050384126526957715,-0.002693,-0.0031533517360147942,0.3092208101596585,0.3036487750302466
9,1,0.536457,101,42,58,6,36,0.419334,0.39877746638332745,-0.027255577961360834,-0.050384126526957715,-0.002792,-0.003761303499768838,0.31610960486202266,0.3031628027972369
10,1,-0.810937,102,72,28,15,56,0.418443,0.3977197295991962,-0.03260729824276502,-0.07572248481859088,-0.002554,-0.016946194861689013,0.3197811815610518,0.2990538023657374
11,4,0.388447,102,74,26,13,58,0.419288,0.39857268397946377,-0.03260729824276502,-0.06793148316012373,-0.002357,-0.012521638907381723,0.3260193852210528,0.29888490864944833
12,5,-0.584714,102,68,32,13,54,0.418492,0.39762671303601516,-0.03311993537133279,-0.07572248481859088,-0.002484,-0.0076752171166589635,0.32079630075503335,0.2997521756667083
13,2,0.396724,101,44,56,6,38,0.41886,0.3981169091144465,-0.03311993537133279,-0.07572248481859088,-0.002646,-0.0077318814046848545,0.3265777376482371,0.29888280244664356
14,2,-0.435766,100,43,57,6,37,0.418469,0.39770289118433044,-0.03311993537133279,-0.07572248481859088,-0.003045,0.0007814535467714621,0.33167032164910076,0.301499768466061
15,5,-0.281105,102,22,78,2,20,0.418485,0.39772803576332233,-0.03311993537133279,-0.07572248481859088,-0.00302,0.000990720051625831,0.3248170701927901,0.3017090349709154
16,3,-0.386789,102,55,45,9,46,0.418049,0.39720992969391317,-0.03311993537133279,-0.07346680068889146,-0.00321,-0.0008375883356449339,0.3332560546706419,0.30146331247001806
17,3,-0.482937,100,44,56,6,38,0.417729,0.3968669105525057,-0.03362374726537546,-0.07346680068889146,-0.003659,0.003077217489597783,0.3392729079462245,0.30355071780982384
