,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,6,0.260632,100,68,32,18,49,0.415171,0.38960294746665725,-0.03534865752366238,-0.044647284614960654,0.02105,0.004043537394822007,0.2859014827898544,0.28289391034961614,0.5072859415355051,0.5463037675995732,0.15049122527182432,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[0.7120000000000001, 1.0012910367647059]"
1,2,0.686295,101,69,31,16,50,0.415779,0.3900931435450886,-0.029612560032735352,-0.044647284614960654,0.02105,0.0007400996185852989,0.2901655201110335,0.2812871996369876,0.5067667654649642,0.5453144808994831,0.15098199880653332,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[1.0, 0.0]","[0.7210000000000001, 1.9630440782608696]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 1.0]"
2,2,0.611441,101,69,31,16,50,0.416405,0.39058333962352,-0.029612560032735352,-0.044647284614960654,0.02105,-0.0024136328964401302,0.2957678663049899,0.28015694216125947,0.5061847063375055,0.5442803247272904,0.15149150675247722,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[1.0, 0.0]","[0.6931000000000002, 1.8771766000000003]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.5094129118516459]"
3,2,-0.563092,101,69,31,16,50,0.415771,0.3900666827713354,-0.029612560032735352,-0.044647284614960654,0.021024,0.000684665788257051,0.29221200999431024,0.282472985365143,0.5067667654649642,0.5453298598107242,0.1509727565643092,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[1.0, 0.0]","[0.6903100000000001, -1.5722658043478264]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.2713718633886901]"
4,3,0.510082,101,80,20,19,58,0.416927,0.3911882990489592,-0.029612560032735352,-0.044647284614960654,0.021811,-0.006435858305594085,0.2922729701884851,0.27888653546223036,0.5056093580575568,0.5436645267123171,0.15203758146367943,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[1.0, 0.8528062926150448]","[0.6903100000000001, 0.0]","[0.8200000000000001, 1.6374912005115045]","[1.0, 0.8528062926150448]","[1.0, 0.8528062926150448]","[0.0, 1.0]"
5,4,-0.656181,102,70,30,19,51,0.416149,0.3904412458391893,-0.03534865752366238,-0.044647284614960654,0.021557,-0.007374505527045772,0.2907582239067876,0.28010935641363854,0.5060358459012991,0.5447685573266715,0.1514513466789341,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[1.0, 0.5208005345913633]","[0.6903100000000001, 0.0]","[0.8200000000000001, 1.0]","[0.7300000000000001, -2.6976641165408637]","[1.0, 0.5208005345913633]","[0.0, 0.6106903045876699]"
6,1,-0.561745,101,70,30,17,51,0.415165,0.3894019738823866,-0.03534865752366238,-0.044647284614960654,0.021615,-0.0046915210448451265,0.28850248313008864,0.2825117119961628,0.5069385479107448,0.5458781374556906,0.15071260313067433,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.7300000000000001, -1.8343604413614065]","[0.6903100000000001, 0.7295589949539569]","[0.8200000000000001, 1.0]","[0.7300000000000001, 0.0]","[1.0, 0.8704048149573618]","[0.0, 0.8947146946985205]"
7,1,0.614152,101,71,29,16,52,0.41602,0.3903420155740115,-0.029612560032735352,-0.044647284614960654,0.021737,-0.012574580871474807,0.2931671711590333,0.2795388207540201,0.5061280798410461,0.5445816710618722,0.15151313482341291,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.712, 1.9514323140845073]","[0.6903100000000001, 0.9045848223466795]","[0.8200000000000001, 1.0]","[0.7300000000000001, 0.6471867214179444]","[1.0, 0.9542770978766586]","[0.0, 0.9628539462500724]"
8,1,-0.703424,100,68,32,18,49,0.415082,0.38932568565535053,-0.027382246882910948,-0.044647284614960654,0.022096,-0.019178019593157656,0.2910532216444702,0.277454206534074,0.5070694299539208,0.5454227680642688,0.1509315520464557,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.6832000000000001, 2.1726507514705893]","[0.6903100000000001, 0.19735401244674952]","[0.8200000000000001, 0.2705113826459018]","[0.7300000000000001, 0.0]","[1.0, 0.23545440995576622]","[0.0, 0.24203050913650273]"
9,3,0.630702,101,80,20,19,58,0.416263,0.39046137797544644,-0.027382246882910948,-0.044647284614960654,0.022897,-0.0290373218423486,0.29211088755617015,0.2735370873593167,0.5059120225465135,0.5437135370846317,0.15201713117210766,0.4166666666666667,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.6832000000000001, 1.0]",0,"[0.802, 1.9804229056853813]","[0.7300000000000001, 0.0]","[1.0, 0.10837195522400256]","[0.0, 0.1113987183502369]"
10,4,0.309841,102,85,15,18,62,0.41708,0.3913128175258185,-0.0280900001557712,0.023370960049058535,0.023036,-0.034801342691863156,0.29799978464354887,0.2718183693989831,0.5409888543524803,0.5486210508794462,0.14818319626412793,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.6832000000000001, 0.5049426549901077]",0,"[0.802, 1.0]","[0.8380000000000001, 1.1499890082352946]","[1.0, 0.05472162279727692]","[0.0, 0.05624996460626385]"
11,4,-0.748434,102,85,15,18,62,0.416088,0.390277895527814,-0.0280900001557712,0.023370960049058535,0.022901,-0.020330735758206195,0.29300954192510226,0.2749017266805364,0.5420472794627738,0.5496231772736719,0.14756011657890503,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.6832000000000001, 0.4110603841387818]",0,"[0.802, 0.8630571765128282]","[0.8488, -2.719141301176471]","[1.0, 0.0]","[0.0, 0.0013954052036121904]"
12,5,-0.054746,102,76,24,18,55,0.415529,0.3897350468123145,-0.0280900001557712,0.02265016470154633,0.022677,-0.020516034771151177,0.2912811549599317,0.2747625072792419,0.5425169513749551,0.5503126015878852,0.14716386817662927,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]","[0.6832000000000001, 0.8738213990125953]",0,"[0.802, 1.0]","[0.8488, 0.0]","[0.784, -0.11024239819989239]","[0.0, 0.7594600699330786]"
13,3,-0.058154,101,88,12,19,65,0.415118,0.3891746580666425,-0.0280900001557712,0.02265016470154633,0.022441,-0.019348919870686137,0.29308256661041704,0.276016624509804,0.5426524871942348,0.5506380027847341,0.14688544715537372,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]",0,0,"[0.8864863336475024, -0.08550491136363642]","[1.0, 0.09929579196276012]","[0.9236569274269557, 0.0]","[0.0, 0.7833446727877404]"
14,5,-0.379248,100,91,9,18,68,0.414236,0.388196677712657,-0.0280900001557712,0.02265016470154633,0.021684,-0.025703964588670414,0.2958297637967552,0.2747238899205326,0.5433458661811583,0.5510993460626868,0.14636672130672781,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]",0,0,"[0.8864863336475024, 0.0]","[1.0, 0.21269585288101986]","[0.9113656927426956, 1.3527009792550169]","[0.0, 1.0]"
15,5,0.437806,100,89,11,18,66,0.415165,0.38918690037443854,-0.0280900001557712,0.02265016470154633,0.022445,-0.015833217896576105,0.2976439667093765,0.2771291281013001,0.5426457893083421,0.5506116896270447,0.1468814083642789,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]",0,0,"[0.8864863336475024, 0.0]","[1.0, 0.15723789377173322]","[0.8921365692742697, 1.5747630662921352]","[0.0, 0.7392616811371997]"
16,6,-0.603546,101,82,18,18,60,0.414139,0.3880364607075732,-0.025076490762055217,0.02265016470154633,0.022115,-0.029731210090288538,0.2968037150722206,0.274758662905768,0.5435498583844637,0.5513153089263932,0.14630179070447735,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]",0,0,"[0.8864863336475024, 0.0]","[1.0, 0.09984860398203162]","[0.8921365692742697, 1.0]","[0.7380000000000001, 2.046037153084707]"
17,6,-0.23405,102,89,11,21,66,0.413287,0.3871621469830284,-0.025076490762055217,0.02265016470154633,0.022213,-0.02687203918413967,0.3011480509945507,0.27791942873956377,0.5446567974778912,0.5523950702394346,0.14567125952968216,0.37,"[0.931652, 1.2137916860701041]","[0.924632, 1.2437707196503291]",0,0,"[1.0, 0.0]",0,0,"[0.801, -0.6860383797752809]"
