,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,4,-0.633576,101,77,23,20,54,0.411162,0.3897257160946703,-0.0017042885464853383,0.00117146556507804,-0.007468,-0.024019573754045315,0.2854665344862386,0.28070975382822416,0.5276558330746555,0.5154291332692741,0.16986992574046522,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[1, 1]","[1, 1]","[1, 1]","[0.793, 2.2906663896103887]","[1, 1]","[1, 1]"
1,1,-0.824086,102,72,28,20,49,0.409941,0.3884077186148083,-0.006409809795861522,0.00117146556507804,-0.007134,-0.04385456491215904,0.28896791680656636,0.27876807284728505,0.5287761309325383,0.5169551344913147,0.16887968247176965,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.748, 2.83745135]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 1.0]","[1.0, 0.0]","[1.0, 0.0]"
2,6,-0.34757,102,57,43,15,41,0.4091,0.3873456271115403,-0.0012780244774179459,0.00117146556507804,-0.007376,-0.045637733601479415,0.2826140119521974,0.27751447163369286,0.529354834636242,0.517964481474459,0.1681810612421295,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.748, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.3524289500153016]","[1.0, 0.0]","[0.6130000000000001, -1.1197232210526313]"
3,6,0.454657,100,83,17,23,58,0.410537,0.3890139257720707,-0.0030067706418049392,0.00117146556507804,-0.007666,-0.045457001546463253,0.2841521125217893,0.2773636582343714,0.5281112471737638,0.5164525896527327,0.16942735011813018,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.748, 1.0]","[1.0, 0.5282402956818999]","[1.0, 0.5282402956818999]","[0.0, 0.6945020729342571]","[1.0, 0.5282402956818999]","[0.8083000000000001, 1.5546161819277104]"
4,1,-0.501141,102,72,28,20,49,0.40935,0.3877001637313065,-0.015541171991277573,0.00117146556507804,-0.007336,-0.05699890514100787,0.2897911559256176,0.276504342074981,0.5292279449084133,0.517902346283382,0.16846482895998285,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.7228, 1.727156651225347]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.16198916934856614]","[1.0, 0.0]","[0.8083000000000001, 1.0]"
5,6,-0.370414,102,63,37,17,44,0.408222,0.38643962281428335,-0.021590265130705225,0.006709725967266587,-0.00722,-0.05136772409616274,0.28664901320717107,0.2789033223569967,0.5302415485601105,0.5193457005057821,0.16749626888258715,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.7228, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.0937895061421565]","[1.0, 0.0]","[0.6478300000000001, -1.196215829401677]"
6,3,-0.513913,102,75,25,21,52,0.406967,0.3851033942119372,-0.02960102960102958,0.006709725967266587,-0.007411,-0.05220684126444753,0.29165361069001644,0.27831530811751454,0.531324867404145,0.5212094551167495,0.16635331801143358,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.7228, 1.0]","[1.0, 0.5446713448593832]","[0.775, 1.6623774344859386]","[0.0, 0.587376394557394]","[1.0, 0.5446713448593832]","[0.6478300000000001, 0.0]"
7,3,0.721181,101,76,24,22,53,0.408094,0.3863989679989045,-0.025756149788027656,0.006709725967266587,-0.007152,-0.06606049736477117,0.29089955437933684,0.2774057109188661,0.5305182030795236,0.5201671969883584,0.1671940934041386,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.7228, 0.6015481077010846]","[1.0, 0.3276460168191668]","[0.7615000000000001, 2.3483090894736844]","[0.0, 0.353335158654286]","[1.0, 0.3276460168191668]","[0.6478300000000001, 0.0]"
8,3,0.739216,101,86,14,25,60,0.409274,0.38776434045451735,-0.006605088428542989,0.006709725967266587,-0.00662,-0.07715358006703654,0.29044465025417215,0.27655249256935155,0.5297713683083619,0.5187819767767506,0.16814104047098025,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.7228, 0.25616223622245005]","[1.0, 0.13952422970546885]","[0.8501500000000001, 2.5522938790697673]","[0.0, 0.1504636507341022]","[1.0, 0.13952422970546885]","[0.6478300000000001, 0.0]"
9,5,-0.428317,101,66,34,18,47,0.408251,0.3865388502584389,-0.018775340651922743,0.006709725967266587,-0.006539,-0.07848482577901064,0.2969824202238528,0.27586965332062974,0.5302574794194729,0.5196376958811588,0.1674318601869241,0.4305555555555556,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.7228, 0.1003654940848008]","[1.0, 0.05466620864064492]","[0.8501500000000001, 1.0]","[0.0, 0.05895232205350176]","[0.6940000000000001, 1.3875931572277007]","[0.6478300000000001, 0.0]"
10,1,0.583995,100,93,7,21,67,0.409644,0.38793570831796914,-0.007504648995331144,-0.008960433434919748,-0.006628,-0.07348664831252891,0.3027585342695952,0.2777153346474906,0.5529399692943038,0.5308161020888749,0.15318895091926057,0.43700787401574803,"[0.9366036557, 1.4662808045449338]","[0.8693021999999999, 1.343413301159549]","[0.9092800000000001, 1.9324138118799523]","[1.0, 0.03939642420107029]","[0.8501500000000001, 0.7206723345320608]","[0.0, 0.042485307560383004]","[0.6940000000000001, 1.0]","[0.6478300000000001, 0.0]"
