,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,4,0.804334,100,36,64,6,29,0.441007,0.41638965242142945,-0.008759789288102107,-0.044209920713399596,0.010089,-0.0096358357605178,0.25908562529157303,0.25897501335464346,0.487460253359222,0.5142958650210018,0.17180273502759819,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[1, 1]","[1, 1]","[1, 1]","[0.42400000000000004, 2.404648925]","[1, 1]","[1, 1]"
1,1,-0.615498,102,30,70,6,23,0.440609,0.41598115568940325,-0.004585633949005048,-0.044209920713399596,0.010008,-0.00615741792880259,0.26518009179005936,0.25994588714105127,0.48794636447033307,0.5145736684500657,0.17161985077267697,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.37, 1.95413568]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 1.0]","[1.0, 0.0]","[1.0, 0.0]"
2,6,0.677148,102,19,81,3,14,0.440877,0.416226253728619,-0.004585633949005048,-0.044209920713399596,0.009927,-0.006858998705501622,0.26896993159588456,0.2599370968497891,0.4875022221111823,0.5142213223834339,0.17186895231382607,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.37, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.5117351933310997]","[1.0, 0.0]","[0.271, 2.3046525]"
3,5,0.439825,102,19,81,4,14,0.441149,0.4164713517678347,-0.004585633949005048,-0.044209920713399596,0.01017,0.0045812689320388345,0.2780470811104477,0.2618788444226046,0.4873633332222934,0.5139730785637615,0.17205676036233014,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.37, 0.4339048945556868]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.22204440510276482]","[0.271, 2.7545808789473685]","[0.271, 1.0]"
4,5,-0.379667,102,19,81,4,14,0.440797,0.41614455438221376,-0.004585633949005048,-0.044209920713399596,0.009847,-0.0053556676375404524,0.2690163374211273,0.2599370968497891,0.48761796285192305,0.514373947536059,0.17179104167908194,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.37, 0.1575212032697688]","[1.0, 0.0]","[1.0, 0.0]","[0.0, 0.08060914340900259]","[0.19810000000000003, -2.3047938894736846]","[0.271, 0.36303163491868085]"
5,4,0.639473,102,27,73,6,20,0.441223,0.41658194932152715,-0.004585633949005048,-0.04076445950509186,0.01028,0.006314665922330097,0.2781107251993502,0.2618788444226046,0.48725757592413843,0.5139410260626962,0.17212261832481582,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.37, 0.9229670644613387]","[1.0, 0.8639222724277044]","[1.0, 0.8639222724277044]","[0.24300000000000002, 2.6565207570494227]","[0.19810000000000003, 0.0]","[0.271, 1.0]"
6,3,-0.510082,101,23,77,6,17,0.440865,0.416173452589501,-0.004585633949005048,-0.04076445950509186,0.010684,-0.0009374817799352765,0.2719001255310811,0.2602657095471058,0.48753535370191614,0.5141908276061226,0.17194576090649233,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.21436588103254767, 0.3474345389593233]","[1.0, 0.3252081769491823]","[0.30700000000000005, -1.9199358562181246]","[0.05599201895498192, 1.0]","[0.0, 0.0]","[0.09090909090909091, 0.3764322177217589]"
7,2,0.58705,101,21,79,5,16,0.441149,0.4165002499751219,-0.004585633949005048,-0.04076445950509186,0.010361,0.010013302524271843,0.28172752844370247,0.26269289401312523,0.4873733166648792,0.5140069240099072,0.1721216995398449,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.21436588103254767, 0.7765137683928872]","[0.28900000000000003, 2.7084612119083737]","[0.30700000000000005, 0.0]","[0.05599201895498192, 1.0]","[0.0, 0.6575267234482366]","[0.09090909090909091, 0.786444698451054]"
8,4,-0.707953,100,36,64,6,29,0.44079,0.41601005389669055,-0.004585633949005048,-0.04076445950509186,0.010684,0.01875224839805825,0.2839984099971005,0.2646346415859408,0.4876890477659875,0.5145893119767491,0.17173694547817814,0.43333333333333335,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.6982601988030868, 0.2866992390287022]","[0.9413680781758957, 1.0]","[1.0, 0.0]","[0.3422384426563459, 2.136205008619373]","[0.0, 0.2427676352008546]","[0.2961208172934557, 0.2903658708469845]"
9,1,-0.616556,102,33,67,7,26,0.440427,0.41560155716466435,-0.004585633949005048,-0.0579975690728009,0.010603,0.02021142504854369,0.28789198669612964,0.26530329497492583,0.4880478993835791,0.514947858349035,0.17150900685921805,0.4388888888888889,"[0.7885040000000001, 1.2633632898250002]","[0.5181478336740003, 1.922630357548488]","[0.3668260198803087, 1.9255596518127447]","[0.9413680781758957, 0.46811986488426915]","[1.0, 0.0]","[0.3422384426563459, 1.0]","[0.0, 0.1136443525884976]","[0.2961208172934557, 0.13592603222789354]"
