,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,1,0.497979,100,76,24,19,53,0.415736,0.39355595545403543,-0.006271945338314112,0.034510129345335726,0.011459,-0.0018637921405455385,0.32609532089009086,0.32672066025907487,0.5507504240815959,0.5366606218645618,0.15932535716467305,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.784, 1.595754490789474]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]"
1,6,0.429846,102,64,36,15,47,0.416817,0.394669696024889,-0.001723981489882977,0.03934533163340935,0.011602,-0.008358162771613501,0.32940918289027205,0.32469004307460886,0.5500436052286862,0.5356080094835353,0.1601009448266833,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.676, 1.368232903125]"
2,2,-0.655408,102,77,23,19,54,0.415779,0.3935149623976898,-0.0031661677292452372,0.03934533163340935,0.011613,-0.006162467209893667,0.3316365169924889,0.32478187220082244,0.5505683371735587,0.5364647787088718,0.1593951291008331,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.7308697208757603]","[0.793, 2.197953245454546]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.676, 1.0]"
3,5,-0.521461,102,61,39,16,44,0.415076,0.3927639487538875,-0.0013261457382498622,0.03934533163340935,0.011516,-0.0061705332269995404,0.32750642670122676,0.3248093823140911,0.5511041324432373,0.5371225335453726,0.15896513075456534,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.3325228698050005]","[0.793, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[0.649, -1.6811724393442622]","[0.676, 0.4549687315087522]"
4,3,-0.67259,102,63,37,16,46,0.414563,0.39219205332905094,-0.0013261457382498622,0.03934533163340935,0.011274,-0.01693656931576515,0.33061908204790746,0.32298649511345273,0.5513124657765707,0.5376187408570853,0.15866420952789154,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.7510502791986609]","[0.793, 1.0]","[0.667, 2.3285599123798058]","[1.0, 0.6270288380837707]","[0.649, 0.0]","[0.676, 0.7967190545101429]"
5,6,-0.457342,101,64,36,17,47,0.41363,0.3911442845594537,-0.0013261457382498622,0.03934533163340935,0.011826,-0.01996001509246417,0.3373598883119891,0.3224749823302812,0.5518477307927593,0.5384577172928359,0.15805076331143542,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.32253852486495904]","[0.793, 0.42944997665015733]","[0.667, 1.0]","[1.0, 0.26927751987405063]","[0.649, 0.0]","[0.6436000000000001, 1.5928969307481113]"
6,2,0.652242,102,77,23,19,54,0.414617,0.39227270877695863,-0.0031661677292452372,0.03934533163340935,0.011841,-0.022411530508552935,0.3360347679236397,0.32198599964419705,0.5512768646364572,0.5376577857081665,0.1587318609401206,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.2024854958528154]","[0.7723000000000001, -2.1159039571901346]","[0.667, 0.6277870091257853]","[1.0, 0.16904892882653946]","[0.649, 0.0]","[0.6436000000000001, 1.0]"
7,5,-0.455734,102,64,36,16,47,0.41386,0.39134105793903284,-0.0031661677292452372,0.03934533163340935,0.011727,-0.015178072545076284,0.33332267942962385,0.3240479142073037,0.551887115308337,0.5385501156497294,0.15806234470442773,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.7440503574229648]","[0.7723000000000001, 0.0]","[0.667, 0.8805441387192595]","[1.0, 0.7333194210765093]","[0.6409, -1.4100834560106845]","[0.6436000000000001, 1.0]"
8,2,0.495614,102,77,23,19,54,0.414878,0.39247320461604857,0.003346327664125271,0.03934533163340935,0.011739,-0.016838842078132226,0.3340205564765532,0.3240284161490513,0.551331146888859,0.5377525682660644,0.1587436950194541,0.3638888888888889,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.8938005063937916]","[0.7702300000000001, -1.6026344248076074]","[0.667, 0.9504349689705472]","[1.0, 0.8893479898970319]","[0.6409, 0.0]","[0.6436000000000001, 1.0]"
9,5,0.43841,102,76,24,23,53,0.415683,0.3933772460152354,0.003346327664125271,0.042887218045112814,0.011154,-0.027836515896902444,0.33611800696199,0.32056790320406753,0.5508321773227948,0.5367855969118068,0.15944734775337527,0.36944444444444446,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.959195385800655]","[0.7702300000000001, 0.0]","[0.667, 0.9809558228550994]","[1.0, 0.9574846128798331]","[0.74809, 1.444543137609684]","[0.6436000000000001, 1.0]"
10,6,-0.365467,102,83,17,16,59,0.414685,0.39217566232058654,-0.013781578837678997,0.029248585193945537,0.011097,-0.0163297284211743,0.336527398224126,0.32322525307461775,0.5560867457862779,0.6172183091470131,0.12335257432248388,0.3956043956043956,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.6640129746404498]","[0.7702300000000001, 0.0]","[0.667, 0.679076863345395]","[1.0, 0.6628286743061222]","[0.74809, 1.0]","[0.8113600000000001, -1.1377385872162096]"
11,4,0.572224,102,88,12,18,64,0.415722,0.39345028263620374,-0.013781578837678997,0.029248585193945537,0.011291,-0.02223938760132532,0.33956273123383474,0.32115232189282455,0.5550972572610238,0.6162758530884598,0.12409721242177897,0.3956043956043956,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.8428306307568332]","[0.7702300000000001, 0.5322159566281616]","[0.667, 0.8498772775241358]","[0.892, 1.859122613395788]","[0.74809, 1.0]","[0.8113600000000001, 0.0]"
12,4,-0.624482,100,95,5,22,69,0.4147,0.39237487702127255,-0.01086125948031709,0.029248585193945537,0.011061,-0.0201093824233318,0.33722829531150467,0.322390460688533,0.5564548898069485,0.6174026068142724,0.12349534386924366,0.3956043956043956,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.4533485982494492]",0,"[0.7477578475336323, 0.4571389059550994]","[0.9550000000000001, 2.1949329463157894]","[0.8386659192825112, 0.5378881375518562]","[0.9095964125560538, 0.0]"
13,3,0.313905,100,93,7,20,67,0.415508,0.3932735698317301,-0.013781578837678997,0.029248585193945537,0.011304,-0.019112167029588532,0.339907240925156,0.32309463929143245,0.555856245542667,0.6165874677637063,0.12394923230979749,0.3956043956043956,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.2065432563716345]",0,"[0.9152992510506421, 1.064307913304744]","[1.0, 1.0]","[0.8781842086727866, 0.24505902945905716]","[0.9524569764984856, 0.0]"
14,4,-0.550025,102,84,16,19,60,0.414503,0.39196638028924646,-0.01014895496472319,0.025902983841134732,0.010819,-0.015993443330251194,0.3413381753402296,0.3232950116269233,0.55669338695796,0.6174924201266109,0.12325425575385245,0.39194139194139194,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.19406344140607254]",0,"[0.9152992510506421, 1.0]","[0.856, -1.6150816603834666]","[0.8781842086727866, 0.23025200357491776]","[0.9524569764984856, 0.0]"
15,3,-0.559488,101,91,9,23,66,0.413108,0.390492876623604,-0.0037984684575179477,0.022526793896170946,0.011042,-0.01523345952766219,0.33953016466061786,0.3238552160967658,0.5578658192038704,0.6199291691532589,0.122453513652716,0.39194139194139194,"[0.9578386, 1.2697443072655092]","[0.8374146154194, 1.594892295151578]","[0.0, 0.6918120872463509]",0,"[0.919, -1.8584724648351654]","[0.9352132638778252, 0.0]","[0.9594503739238808, 0.7056504934105159]",0
