,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,2,-0.539635,101,73,27,19,53,0.434592,0.41176375219158845,-0.012014012766231834,-0.015216497268080628,0.008801,0.005548194449838189,0.28519557657593964,0.2902074550692009
1,1,-0.631572,101,74,26,20,54,0.433267,0.41039801575922985,-0.013634817649920566,-0.015216497268080628,0.008581,0.026576971569579288,0.285639131550002,0.29418284383334736
2,5,-0.107287,100,71,29,17,51,0.432599,0.40964467527892123,-0.013634817649920566,-0.015216497268080628,0.008323,0.026633558300970875,0.28697771774403147,0.2947924245126158
3,3,0.42093,101,80,20,18,58,0.433453,0.4105192392365059,-0.013264015011318743,-0.015216497268080628,0.008204,0.02011549383032825,0.2872357808508275,0.2923071929298505
4,3,0.213641,101,72,28,18,52,0.434209,0.4112106088015256,-0.014241294600676867,-0.015216497268080628,0.007921,0.016726714978039764,0.2898749286252964,0.2917601660848972
5,3,0.67117,101,67,33,16,48,0.435272,0.4123543996511988,-0.014241294600676867,-0.015216497268080628,0.007759,-0.0005777765476190483,0.2936903496483801,0.28909460507871454
6,5,-0.514843,100,80,20,21,58,0.434194,0.41106840225198543,-0.016338298894762137,-0.015216497268080628,0.007456,-0.005070491318770228,0.2976117865723326,0.28924390418371454
7,6,-0.71996,101,71,29,18,48,0.43299,0.4098343427886198,-0.018763077556340695,-0.015216497268080628,0.007387,-0.02145263395631068,0.30310132757918457,0.2884767655222386
8,6,0.53471,101,71,29,18,48,0.434164,0.41104517550128583,-0.016338298894762137,-0.015216497268080628,0.007439,-0.009666147629449843,0.3023032926277282,0.2905994406840509
9,5,0.463993,101,67,33,18,48,0.434902,0.411780276902758,-0.02167621979798676,-0.008415082058673223,0.007088,-0.012854855461165054,0.29629652272481566,0.29068129709181795
10,4,0.431146,100,91,9,21,67,0.436081,0.4132508651380522,-0.0062854787836615295,0.021633648466573237,0.00725,-0.018799028819926032,0.2973520912100306,0.2902037565809534
11,2,0.68766,101,90,10,21,66,0.437492,0.4147214533733463,-0.006681597533713569,0.021633648466573237,0.007412,-0.036964024258360303,0.297176630044982,0.2887369063942088
12,2,-0.597131,101,83,17,22,61,0.436299,0.41365936187007835,-0.006097952371782542,0.021633648466573237,0.007169,-0.021401774716828484,0.29862330965663253,0.2912845566677434
13,1,0.429441,101,78,22,18,57,0.437338,0.41467898972646133,-0.006097952371782542,0.021633648466573237,0.006968,-0.026056239792340886,0.30021585140420537,0.2917699935609473
14,4,-0.409514,100,91,9,21,67,0.436162,0.4132084014911672,-0.004564945026318723,0.021633648466573237,0.006807,-0.02048604320465403,0.3000886582003219,0.29237567519717783
15,1,0.490175,101,83,17,19,61,0.437304,0.4143521923408404,-0.0029144529621327386,0.024702403349024824,0.006483,-0.02481656888426569,0.30357250485744264,0.29103702837948636
16,4,-0.520342,101,90,10,17,66,0.436205,0.41330908818702805,-0.0029144529621327386,0.021633648466573237,0.006259,-0.03616663254762497,0.3106180611860674,0.2881661737273828
17,6,0.605426,101,89,11,17,66,0.437325,0.4145345783831065,-0.005996788244728316,0.024702403349024824,0.00634,-0.02237951014586816,0.31223888157441687,0.2925946072225284
