,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,6,-0.602903,102,75,25,16,59,0.4171,0.39639156443508705,-0.022753929157870053,-0.050384126526957715,-0.002697,0.002207668697411004,0.3019553262780782,0.306381697516377,0.5029368578518358,0.5629738776429781,0.1430933974630793,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[0.775, -1.7786588120000002]"
1,5,-0.562934,101,47,53,7,40,0.416695,0.39602614420145704,-0.022753929157870053,-0.050384126526957715,-0.002735,0.001759496066805363,0.3062088918564358,0.30601001191767147,0.5034467226185451,0.5637402043204892,0.1427241891883971,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]","[0.523, 1.682245517021277]","[0.0, 0.0]"
2,3,-0.569278,100,43,57,6,37,0.416296,0.39561764746943096,-0.015664674401343816,-0.050384126526957715,-0.002978,0.0037734626849283406,0.3090150268078921,0.30738342518627987,0.503825069085142,0.5640870612727691,0.1425311870202661,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[1.0, 0.5944435517181124]","[1.0, 0.5944435517181124]","[0.487, 1.876818101683439]","[1.0, 0.5944435517181124]","[0.523, 1.0]","[0.0, 0.0]"
3,1,0.444121,102,75,25,16,59,0.417243,0.3966214476950791,-0.015664674401343816,-0.050384126526957715,-0.002954,0.00920590300046232,0.310004722624668,0.31072092955016434,0.5028226500445672,0.5633739930235009,0.14309422566202004,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.775, -1.356306599712809]","[1.0, 0.3167294428719105]","[0.487, 1.0]","[1.0, 0.3167294428719105]","[0.523, 0.532816685379918]","[0.0, 0.0]"
4,6,0.390226,101,47,53,7,40,0.41769,0.39702994442710526,-0.016169881161114362,-0.050384126526957715,-0.002874,0.014475291336107256,0.3086842925275806,0.3126063942750834,0.5022670944890117,0.5625707255560989,0.14348348302722685,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.775, 0.0]","[1.0, 0.7100247662119319]","[0.487, 1.0]","[1.0, 0.7100247662119319]","[0.523, 0.8017306768664895]","[0.42300000000000004, -1.2324368158850951]"
5,4,-0.271946,100,43,57,6,37,0.417298,0.3966214476950791,-0.016169881161114362,-0.050384126526957715,-0.003116,0.011338965802126675,0.3059986706317437,0.3101497837896465,0.502637464859382,0.5629114040922661,0.14329332888825963,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.610051993067591, 0.5520589909266795]","[1.0, 0.8701082011707006]","[0.11091854419410736, 1.0]","[0.487, 0.9663131433728842]","[0.17331022530329288, 0.911187039327291]","[0.0, 0.0]"
6,1,-0.373534,102,75,25,16,59,0.416355,0.3956213678437491,-0.015664674401343816,-0.050384126526957715,-0.003136,0.0067611636904761924,0.3061014250006758,0.3071458747200672,0.5036314510515021,0.5636195029844091,0.14273414467638837,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.7360051993067591, 1.2501212470926686]","[1.0, 0.8701082011707006]","[0.11091854419410736, 1.0]","[0.487, 0.9663131433728842]","[0.17331022530329288, 0.911187039327291]","[0.0, 0.0]"
7,5,0.433016,101,47,53,7,40,0.41674,0.39595901936076305,-0.016169881161114362,-0.046050303297467454,-0.003125,0.007084655484281094,0.30207405326566183,0.307505195270229,0.5031698065217716,0.5628497509056062,0.1430976291148414,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.7360051993067591, 1.0]","[1.0, 0.6960190487076823]","[0.11091854419410736, 0.7999224093868011]","[0.487, 0.7729755378689709]","[0.44033102253032935, -1.1256521217035458]","[0.0, 0.0]"
8,3,-0.500476,100,43,57,6,37,0.416355,0.3955505226287369,-0.02256342309341024,-0.046050303297467454,-0.003368,0.008652759594313456,0.3048343901588657,0.3087596223576077,0.503540176892142,0.5631823008927809,0.14291246525464865,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.7360051993067591, 1.0]","[1.0, 0.8569940263561564]","[0.39809185441941075, 1.6621286887742004]","[0.487, 0.8931977345620005]","[0.44033102253032935, 0.0]","[0.0, 0.5295561348963455]"
9,1,0.524925,102,75,25,16,59,0.417306,0.39655858178657255,-0.02256342309341024,-0.046050303297467454,-0.00334,0.015067778841886275,0.3050696581200308,0.31193314332039085,0.5025326258789622,0.5624650581790935,0.14348075615361142,0.45555555555555555,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.748600519930676, -1.5804891347673742]","[1.0, 0.5156002854316768]","[0.39809185441941075, 1.0]","[0.487, 0.5373818168199256]","[0.44033102253032935, 0.0]","[0.0, 0.31860116396094856]"
10,6,0.349062,101,81,19,14,64,0.418202,0.3975161017570794,-0.02538169269773001,-0.07462130907229468,-0.003318,0.019348909309670915,0.30917434225497653,0.31340546953398307,0.5182138706073689,0.5281808421141441,0.1565075840850142,0.4760956175298805,"[0.8455300000000002, 1.1551095602093024]","[0.7647638025000004, 1.6236893389121956]","[0.748600519930676, 0.0]","[1.0, 0.8122837612288606]","[0.39809185441941075, 1.0]","[0.487, 0.8207246149781682]","[0.44033102253032935, 0.6124765702258429]","[0.7290000000000001, -1.0425763569541524]"
