,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,absolute_agg_pol,net_polarization,homophily,homophily_binned,network_polarity,satisfaction,activity,user_preference,met_stance_sim,met_modularity,met_comm_var,met_edge_rat,stat_pub1,stat_pub2,stat_top1,stat_top2,stat_top3,stat_top4,stat_top5,stat_top6
0,6,-0.47394,100,52,48,13,36,0.413439,0.38774896797067776,-0.031102878752797734,-0.044647284614960654,0.020297,-0.011379671634304209,0.2746249870064365,0.2770033559004052,0.5083667912815882,0.5481628122455335,0.1491910994010602,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[1, 1]","[0.5680000000000001, 1.3235536]"
1,6,0.608311,102,51,49,16,35,0.414215,0.3885825096040358,-0.031102878752797734,-0.044647284614960654,0.020384,-0.00932877373786408,0.2789989087649054,0.2778459557333077,0.5077899086859349,0.5471696669163291,0.1498288946082018,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.459, 1.665834876470588]"
2,5,-0.451252,101,8,92,1,7,0.414106,0.38850081025763056,-0.031102878752797734,-0.044647284614960654,0.020465,-0.007979167588996765,0.2828824039105365,0.27833139262651163,0.5079519457229718,0.5472717910993355,0.14974453975414945,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.17200000000000001, 2.2246389000000004]","[0.0, 1.0]"
3,1,0.479435,100,62,38,17,43,0.415251,0.38974869383912325,-0.031102878752797734,-0.044647284614960654,0.0202,0.0002242533980582509,0.2839266503261775,0.279090477367612,0.5066682272359364,0.5460583396044724,0.15059734632830155,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.658, 1.3653557709677415]","[1.0, 0.0]","[1.0, 0.0]","[1.0, 0.0]","[0.17200000000000001, 1.0]","[0.0, 0.4495111543720645]"
4,4,0.859953,102,50,50,16,34,0.416005,0.39056568730317553,-0.031102878752797734,-0.044647284614960654,0.020039,-0.006649376618122975,0.28433802552184656,0.27810258379305464,0.506112671680381,0.545561307728324,0.15098973537712654,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.658, 1.0]","[1.0, 0.0]","[1.0, 0.0]","[0.55, 2.900015622000001]","[0.17200000000000001, 0.7324098387127456]","[0.0, 0.32922639207322385]"
5,3,0.665571,100,53,47,14,37,0.416848,0.3913826807672278,-0.0404579661671062,-0.044647284614960654,0.0202,-0.009063096035598702,0.283681029301577,0.2763741973852876,0.5053950790877882,0.544876665458279,0.15147767435460144,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.658, 0.34482572866636774]","[1.0, 0.0]","[0.5770000000000001, 1.5854270433962263]","[0.55, 1.0]","[0.17200000000000001, 0.25255375631653937]","[0.0, 0.11352573054284869]"
6,3,-0.401203,102,6,94,0,5,0.416848,0.3913826807672278,-0.0404579661671062,-0.044647284614960654,0.0202,-0.009063096035598702,0.28659365066080034,0.2763741973852876,0.5053950790877882,0.544876665458279,0.15147767435460144,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.658, 0.21749706497228563]","[1.0, 0.0]","[0.11170000000000001, 3.0111995500000006]","[0.55, 0.6307448861587776]","[0.17200000000000001, 0.15929699027684727]","[0.0, 0.07160577398734115]"
7,4,-0.576118,102,26,74,7,18,0.416523,0.3909138849579638,-0.0404579661671062,-0.044647284614960654,0.019856,-0.016641678236245953,0.27998662424086396,0.27537338957376545,0.505614433750075,0.545235773845716,0.15119271503841236,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.658, 0.07222937615419263]","[1.0, 0.0]","[0.11170000000000001, 1.0]","[0.28900000000000003, -2.5595884065400902]","[0.17200000000000001, 0.05290150573941446]","[0.0, 0.02377981691294459]"
8,1,-0.444257,100,53,47,13,37,0.415576,0.3899408110972713,-0.03621084012233046,-0.044647284614960654,0.019465,-0.007799605145631067,0.2833411989981456,0.2780112059672797,0.5066808414729322,0.5464544468201536,0.15042018329918252,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.5428000000000001, 1.2132832026818416]","[1.0, 0.719068643396331]","[0.11170000000000001, 1.0]","[0.28900000000000003, 0.0]","[0.17200000000000001, 0.7339303351700815]","[0.0, 0.7257491396214714]"
9,3,0.749627,102,6,94,0,5,0.415576,0.3899408110972713,-0.03621084012233046,-0.044647284614960654,0.019465,-0.007799605145631067,0.2804285776389222,0.2780112059672797,0.5066808414729322,0.5464544468201536,0.15042018329918252,0.4166666666666667,"[0.8145916800000002, 1.2510875694844366]","[0.6884079419000004, 1.8725722833040626]","[0.5428000000000001, 1.0]","[1.0, 0.5926634785735939]","[0.06517, -5.357009212238067]","[0.28900000000000003, 0.0]","[0.17200000000000001, 0.6049126317316531]","[0.0, 0.5981696095497533]"
