,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference,[met_stance_sim,met_modularity,met_comm_var,met_edge_rat
41,2,0.585799,101,52,48,10,42,0.443013,0.418008530715845,-0.008474395372169003,-0.020780911193020418,0.011042,0.16018149106917084,0.44311856897289265,0.29024432912459086,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
42,6,0.257932,102,63,37,11,51,0.443659,0.4187328459151238,-0.008474395372169003,-0.020780911193020418,0.011134,0.16105263073651,0.44815598547774704,0.290632461915124,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
43,2,0.738134,101,35,65,7,28,0.444094,0.4192230419935551,-0.008474395372169003,-0.020780911193020418,0.010649,0.17287224153170186,0.45559419130298984,0.2930596463811434,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
44,6,0.654964,102,50,50,8,40,0.444585,0.41971323807198646,-0.008474395372169003,-0.012204977797108846,0.010972,0.17585461700558072,0.46366805052629073,0.2944545910413376,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
45,6,0.432168,102,28,72,5,21,0.444852,0.42001996120254603,-0.013525868329986762,-0.012204977797108846,0.011276,0.1817620542224092,0.4742222379049315,0.29627091434230846,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
46,6,0.681354,102,29,71,5,21,0.445072,0.42026411971284705,-0.013525868329986762,-0.012204977797108846,0.011518,0.19095905515282993,0.4816613346457741,0.29772722502192006,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
47,6,-0.270188,102,35,65,6,28,0.444733,0.4198456800453155,-0.013525868329986762,-0.012204977797108846,0.011104,0.18614674109943186,0.47042301425742467,0.2959297176432793,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
48,5,0.53449,102,36,64,6,29,0.445105,0.4201724774309364,-0.013266134198949332,-0.012204977797108846,0.011265,0.19382588762046749,0.4814116433836382,0.29738602832289096,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
49,1,-0.394225,102,51,49,9,41,0.444591,0.4194844076009972,-0.013266134198949332,-0.012204977797108846,0.010746,0.20029849276879544,0.4920631839416662,0.29956998164532284,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
50,5,-0.393718,102,36,64,6,29,0.444219,0.419155900286936,-0.006792983818142133,-0.01682746491611315,0.010582,0.19476395873427552,0.48192389753389914,0.29839036319872086,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
51,1,-0.452432,102,30,70,5,23,0.44385,0.41874740355490986,-0.006792983818142133,-0.01682746491611315,0.010178,0.20380918452715574,0.49460023831059824,0.3007722476647403,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
52,6,-0.498752,102,49,51,7,39,0.443542,0.41844241509536695,-0.006792983818142133,-0.01682746491611315,0.010038,0.20338341380169725,0.48450934899020986,0.30159666865988594,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
53,4,-0.551776,102,34,66,7,27,0.442998,0.41787051967053035,-0.006792983818142133,-0.01682746491611315,0.009471,0.19355317101852573,0.47221283054360785,0.2986676718961319,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
54,6,-0.285639,101,33,67,6,26,0.442647,0.4174762739774628,-0.006792983818142133,-0.01682746491611315,0.009538,0.19268651241011153,0.47846910821351085,0.2986849103265526,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
55,4,0.516221,102,50,50,10,40,0.443339,0.41829326744151507,-0.005578859824317531,-0.01682746491611315,0.0097,0.18895665169813738,0.48825872957273414,0.2997184494096393,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
56,6,-0.779071,102,37,63,6,30,0.44288,0.4178030713630837,-0.006792983818142133,-0.01682746491611315,0.009214,0.17887158266901115,0.47482883539797693,0.29738741873002766,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
57,1,-0.482347,100,58,42,10,47,0.442294,0.41712348955451145,-0.006792983818142133,-0.01682746491611315,0.009342,0.17433694618033801,0.47825782362704133,0.2972347723802357,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
58,4,-0.593018,102,37,63,7,30,0.441762,0.4165515941296748,-0.006792983818142133,-0.01682746491611315,0.008775,0.1664353738502409,0.4661979042095656,0.29430455150644935,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
59,1,0.445943,100,59,41,9,48,0.442341,0.4172344359283273,-0.006792983818142133,-0.01682746491611315,0.008746,0.16973224433318843,0.4646437954717015,0.29527393234538385,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
60,3,0.443201,101,21,79,5,16,0.442628,0.41750109139362096,-0.008061485977388089,-0.014473116282119313,0.008482,0.1797219083299522,0.4724157148891772,0.2973181646269372,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
61,5,-0.273834,100,51,49,10,41,0.442132,0.4168067662480892,-0.008061485977388089,-0.014473116282119313,0.007984,0.17363711245616575,0.46776660032607037,0.29541736535509255,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
62,5,0.66028,102,15,85,3,11,0.442192,0.41688846559449444,-0.008061485977388089,-0.014473116282119313,0.008065,0.18766453381538908,0.47504815372412873,0.2968736760347042,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
63,5,-0.619637,100,62,38,10,50,0.441776,0.41636706922428735,-0.014206685709628634,-0.014473116282119313,0.00761,0.17601887831377094,0.468378761491119,0.2947932412126978,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
64,5,0.615764,102,15,85,3,11,0.441837,0.4164487685706926,-0.014206685709628634,-0.014473116282119313,0.007691,0.1891005763720234,0.47566031488917726,0.2962495518923094,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
65,5,-0.679496,100,52,48,8,42,0.441374,0.41584265868121517,-0.014206685709628634,-0.014473116282119313,0.00732,0.18102251516652176,0.4735958731416044,0.29509922155250357,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
66,6,0.358627,102,21,79,4,16,0.441733,0.4161694560668361,-0.014206685709628634,-0.014473116282119313,0.007644,0.18721692827331785,0.4832298818794685,0.29704096912531913,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
67,6,-0.517377,100,50,50,9,40,0.441212,0.4155975606419995,-0.014206685709628634,-0.014473116282119313,0.007887,0.18917595409856064,0.4873834323649053,0.2984972798049308,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
68,6,-0.285803,102,21,79,4,16,0.440853,0.41527076325637857,-0.014206685709628634,-0.014473116282119313,0.007563,0.1842740873509878,0.47777127896684723,0.2965938283486201,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
69,5,0.587483,100,64,36,12,52,0.441413,0.4160356387776176,-0.013166822869718707,-0.014473116282119313,0.008262,0.2019829190608044,0.4841157129474296,0.29950564883405695,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
70,1,0.852728,101,32,68,6,25,0.441717,0.4164441355096438,-0.01311505065123009,-0.012998399741807153,0.008181,0.20361272404462316,0.48818192168780467,0.299505648834057,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
71,4,-0.640997,101,37,63,6,30,0.441313,0.41595393943121245,-0.01311505065123009,-0.012998399741807153,0.008505,0.2103936272808691,0.4988301236295523,0.30047652262046476,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
72,1,0.71227,100,58,42,11,47,0.441912,0.4167013128592853,-0.01311505065123009,-0.012998399741807153,0.00825,0.21644259721614417,0.4972433508140185,0.30241827019328027,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
73,4,0.455522,102,31,69,7,24,0.442502,0.41727320828412184,-0.01311505065123009,-0.012998399741807153,0.008816,0.22645024252358753,0.5109974779984844,0.3058163284457075,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
74,4,0.599628,102,21,79,5,16,0.442949,0.4176817050161481,-0.01311505065123009,-0.012998399741807153,0.009221,0.23690582990222833,0.520706215862562,0.30824351291172686,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
75,4,-0.379619,100,52,48,9,42,0.442525,0.4171098095913114,-0.01311505065123009,-0.012998399741807153,0.00914,0.23940260909779004,0.5182502294547949,0.30815504453447307,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
76,6,-0.532081,102,21,79,4,16,0.44217,0.4167830122056905,-0.011830546897137997,-0.012998399741807153,0.008816,0.23027677220458617,0.5086523644062514,0.30668290207861354,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
77,4,0.462171,100,53,47,10,43,0.442648,0.4174366069769324,-0.012807128815842844,-0.012998399741807153,0.008816,0.22636709345747563,0.5095389750858629,0.3070587990272959,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
78,4,-0.731424,102,21,79,5,16,0.442177,0.41702811024490627,-0.012807128815842844,-0.012998399741807153,0.008412,0.20913866821475724,0.4993448003285815,0.30463161456127646,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
79,5,0.5745,100,50,50,9,40,0.442577,0.41760000566974276,-0.012807128815842844,-0.008096334608339492,0.008493,0.21327552716528886,0.4990482330976909,0.3048664362441244,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
80,6,-0.664831,102,54,46,9,44,0.442087,0.4170281102449062,-0.015957643748380164,-0.008598704673677304,0.008088,0.20533542114587144,0.4904524874666229,0.3037940769560985,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
81,2,-0.559592,102,55,45,10,45,0.441486,0.41637451547366444,-0.015957643748380164,-0.013781220803900204,0.007926,0.21097174310919395,0.49993185992039163,0.3049811774954728,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
82,5,-0.587899,100,45,55,9,35,0.440974,0.4157663922488215,-0.015957643748380164,-0.013781220803900204,0.008295,0.2150798361674464,0.5050098239980616,0.3057646473983855,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
83,2,0.639158,101,25,75,5,19,0.441223,0.4160931896344424,-0.015957643748380164,-0.013781220803900204,0.007971,0.22538284118362759,0.5147714890466053,0.30785841956667026,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
84,6,-0.7081,100,58,42,11,47,0.440474,0.41522022249902113,-0.013264403782055642,-0.013781220803900204,0.008189,0.22920726957243945,0.5190677375902945,0.3094667067511363,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
85,6,-0.589089,102,58,42,10,47,0.439832,0.4145666277277793,-0.013264403782055642,-0.013781220803900204,0.007541,0.21570242916251497,0.5106841570077701,0.30663806118479325,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
86,4,0.363562,102,20,80,4,15,0.440193,0.4148934251134002,-0.013264403782055642,-0.013781220803900204,0.007865,0.22068151071591305,0.5202751725417508,0.30857980875760876,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
87,1,-0.265476,102,47,53,9,37,0.439667,0.41420353794566256,-0.013264403782055642,-0.013781220803900204,0.007577,0.22229234367168435,0.5327215191436925,0.30963971895178355,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
88,3,0.320281,101,23,77,5,17,0.439969,0.41453625923856624,-0.013264403782055642,-0.013781220803900204,0.007248,0.22733804003090766,0.5427413443122164,0.31162359370906506,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
89,1,0.528113,101,20,80,3,15,0.440084,0.41469965793137664,-0.013264403782055642,-0.013781220803900204,0.007086,0.22978029317006618,0.5490622976359399,0.3121090306022689,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
90,1,-0.773428,102,36,64,7,29,0.439589,0.41412776250654015,-0.012577479237333135,-0.010304053603484723,0.00652,0.23803969986909532,0.5579862044320565,0.31406103455048906,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
91,1,0.687863,102,25,75,6,19,0.439966,0.41453625923856624,-0.012577479237333135,-0.010304053603484723,0.006762,0.23356800844514713,0.5492146044320564,0.3130901607640813,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
92,4,-0.534148,100,55,45,8,45,0.439419,0.4138826644673244,-0.012577479237333135,-0.010304053603484723,0.006601,0.22917130375259048,0.5429225685097264,0.31222909790000364,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
93,5,0.612516,100,52,48,9,42,0.439643,0.4142577413845323,-0.011338983484224763,-0.010304053603484723,0.006715,0.2358978958532083,0.5429571219077847,0.3135293891621395,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
94,5,-0.718116,102,35,65,7,28,0.439097,0.4136858459596957,-0.011338983484224763,-0.010304053603484723,0.006472,0.22284037586938948,0.5343083131699206,0.311921316589324,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
95,4,-0.501066,102,19,81,4,14,0.438717,0.4133590485740748,-0.010148137211476942,-0.010304053603484723,0.006148,0.21638680790822448,0.5250850121990468,0.30997956901650847,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
96,4,-0.697892,102,30,70,6,23,0.438379,0.4130322511884539,-0.010148137211476942,-0.004952846190379227,0.005986,0.21557652360401736,0.5162613144767614,0.30895079264110387,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
97,5,0.384067,102,48,52,10,38,0.439036,0.41376754530610094,-0.009750578048900468,-0.004952846190379227,0.006067,0.21681040867315535,0.5229324824379263,0.3084820385957965,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
98,5,-0.197692,101,43,57,9,33,0.438755,0.4134167680642889,-0.009750578048900468,-0.004952846190379227,0.006253,0.2173176396394059,0.5300114533117126,0.3086838253872898,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
99,2,0.421269,101,25,75,5,19,0.439011,0.4137435654499098,-0.009750578048900468,-0.004952846190379227,0.005929,0.22422763721222144,0.5392113485145079,0.3107257726364807,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
100,5,-0.352376,100,48,52,9,38,0.438568,0.413089970678668,-0.00645289348833768,0.0004960490364581568,0.006091,0.22183775617662274,0.5411383902620809,0.3118998328020124,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
101,5,-0.566102,101,32,68,6,25,0.438162,0.4125997746002366,-0.00645289348833768,0.0004960490364581568,0.006576,0.22849971475267455,0.5522326960771635,0.3142666056175464,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
102,5,-0.476734,101,31,69,6,24,0.437727,0.4121431736822945,-0.00645289348833768,0.0004960490364581568,0.006705,0.22420700342581368,0.5577951718053189,0.3150733870091321,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
103,4,0.390261,102,45,55,8,35,0.438272,0.4127788274132738,-0.00645289348833768,-0.002333553101327689,0.007173,0.22793009957173893,0.5667899184072606,0.317225407912339,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
104,2,0.435766,101,25,75,5,19,0.438533,0.4131056247988947,-0.00645289348833768,-0.002333553101327689,0.006849,0.23520128266235385,0.5755529213198819,0.31927080273434544,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
105,5,-0.382148,100,53,47,10,43,0.437994,0.4123778211154897,-0.00645289348833768,-0.002333553101327689,0.006923,0.233670675704425,0.5784567335967482,0.3204939802424361,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
106,5,0.355238,102,21,79,5,16,0.438263,0.412523008843353,-0.00645289348833768,0.0006264491721921718,0.007066,0.23845952667529885,0.5866572229171365,0.3219995865531157,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
107,5,0.3746,100,49,51,8,39,0.43861,0.412863732597524,-0.00645289348833768,0.0006264491721921718,0.007053,0.23737799447465163,0.583502475344321,0.3212653533815946,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
108,5,0.330163,102,20,80,3,15,0.438752,0.4129881564754407,-0.00645289348833768,0.0006264491721921718,0.007091,0.2406332148630011,0.5912038814905674,0.322187856294216,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
109,1,0.615016,102,33,67,7,26,0.439343,0.4135600519002773,-0.00645289348833768,0.0006264491721921718,0.007657,0.23014129953706491,0.5780849251798877,0.31884125273434544,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
110,4,0.513875,102,50,50,9,40,0.439974,0.41429534601792434,-0.006681935984735842,0.004538035480159394,0.0079,0.23258690704515553,0.585854542655616,0.320438828689038,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
111,5,-0.622984,102,21,79,4,16,0.439577,0.4139685486323034,-0.006681935984735842,0.004538035480159394,0.007577,0.21333554199661184,0.5756603678983344,0.31849708111622244,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
112,4,0.418239,100,50,50,9,40,0.439987,0.41454044405713997,-0.006681935984735842,0.0017595276262028265,0.007981,0.22249154001441115,0.5814505659565868,0.32061144082496035,0.4974723641705033,0.5621102207777527,0.14695400388882623,0.34824902723735407
