,Unnamed: 0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0,-0.5428118882499285,0.20392011280952949,0.36630596026648776,-1.0,-0.42359033882795105,-0.5614368077527129,0.45131075000000004,0.0,-28.811097851825433,0.4715648656799592,1.5284351343200409,0,0.33540688856779205
1,1,0.47708344044289946,0.7999999999999998,0.5946345076289902,-0.8118623783654945,-1.0,-0.21504552748298916,0.6563111666666664,0.0,-6.2284223416666675,0.3600379694981214,1.6399620305018785,1,0.6497709756533956
2,2,-0.19448469646398492,0.5069172104821111,0.8385596086591343,-1.0,-0.35367196321723454,-0.17431905426387306,0.4499999999999996,0.0,-28.024914133690498,0.4454353126992932,1.5545646873007066,2,0.44649719002639465
3,3,0.26403958935411204,-0.05796828775592755,-0.5126391987105916,-1.0,-1.0,-0.031063077723635896,0.1,0.9884773999999997,-15.516139925,0.7360796301805816,1.2639203698194184,3,0.28741586343520487
4,4,-0.4712179057765949,-0.15000000000000033,-0.95,0.5985333462624283,-0.7081785169626498,-0.548925326817666,0.0,0.1683717,-18.120639202380957,0.436577634507763,1.563422365492237,4,-0.1521079013764513
5,5,0.5358477348032695,0.7999999999999998,-0.8244130517095432,-0.7725580841399904,-1.0,-0.025402170898167528,0.5246767666666665,0.0,-23.759589325757585,0.4715865246136451,1.5284134753863547,5,0.384899156355314
6,6,-0.813205913385806,0.3243057006650303,-0.7767008165079154,-1.0,-0.6308718598757779,0.040594584762271096,0.15000000000000002,0.0,-27.040440305833332,0.4848392127437953,1.5151607872562047,6,0.054112707647469255
7,7,0.1324615410246061,0.7431134154137706,-0.7909173267595894,-1.0,-0.95,-1.0,0.11120230000000006,0.0,-28.05827006985348,0.5119791067679526,1.4880208932320476,7,0.5057762716131313
8,8,0.1567077470607518,0.5083090826328112,0.12720463640548907,-0.1088363692359026,-0.37043389493874573,-1.0,0.47847639999999997,0.0,-11.673106783333331,0.575055336013951,1.424944663986049,8,0.37858195504561676
9,9,-0.2954653892512115,-1.0,1.0,-0.7380550363007309,-0.5566101492242386,0.1808133781648858,0.0,1.0,-36.895487302539664,0.6238710745636505,1.3761289254363491,9,0.13639773635147867
