,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,0.45027,102,62,41,11,51,0.450944,0.42719353361863666,0.02862541814560404,0.18568402197688635,0.012534,-0.003095211893203884,0.2950386195939179,0.2927552183981264
1,1,-0.519237,101,61,42,11,50,0.450293,0.4264582395009896,0.023515056693777067,0.18568402197688635,0.012615,-0.004368979466019417,0.29382155940819915,0.2933552309547607
2,3,0.468404,101,61,42,11,50,0.450944,0.42719353361863666,0.02862541814560404,0.18568402197688635,0.012534,-0.006450178478964402,0.2948374749421797,0.2920114383334015
3,4,0.408686,102,62,41,11,51,0.451554,0.4277661504967297,0.02862541814560404,0.18568402197688635,0.012614,-0.014125028389967638,0.29423353707810207,0.2904761393784438
4,2,-0.428594,101,61,42,11,50,0.450904,0.42703085637908256,0.023515056693777067,0.18568402197688635,0.012695,-0.013584584360841425,0.2925212661754141,0.2901012632619389
5,4,0.755354,102,62,41,11,51,0.451526,0.42760408540401107,0.023515056693777067,0.18568402197688635,0.012775,-0.02799270403721683,0.2938975183627077,0.28863705549907437
6,2,0.933613,101,61,42,11,50,0.452175,0.4283393795216581,0.02862541814560404,0.18568402197688635,0.012694,-0.029018891399676366,0.29576724360542617,0.2888816560815986
7,4,0.653156,102,62,41,11,51,0.452804,0.42891242806748175,0.02862541814560404,0.18568402197688635,0.012773,-0.04167050941747572,0.2947829399482736,0.2870580080082725
8,2,-0.435176,101,61,42,11,50,0.452156,0.4281771339498347,0.023515056693777067,0.18568402197688635,0.012854,-0.041121765097087384,0.2965010238220655,0.2866848299500201
9,4,-0.272472,102,62,41,11,51,0.451401,0.4275230581068302,0.023515056693777067,0.18568402197688635,0.012693,-0.03576352491909385,0.2984706315890559,0.2893761925713793
10,1,0.600844,101,71,32,13,58,0.452347,0.4284217509172877,0.013041513064320151,0.0978086584714056,0.012936,-0.03984190865695793,0.2999126917832306,0.2890256899632103
11,5,0.294551,102,69,32,11,58,0.452893,0.4291220160211008,0.013041513064320151,0.0978086584714056,0.01289,-0.04331312713052859,0.30883546459876465,0.28809401544864727
12,5,0.434419,102,69,32,11,58,0.453439,0.42980564767163704,0.011630397384576899,0.0978086584714056,0.01286,-0.04864353066343042,0.31932975513888245,0.2871458071153139
13,5,0.41521,102,69,32,11,58,0.453999,0.4304915636603026,0.01152112897943275,0.0978086584714056,0.012828,-0.053939800458468176,0.33342695300973074,0.28616300371725567
14,5,0.624496,102,69,32,11,58,0.454555,0.4311525906877539,0.01152112897943275,0.0978086584714056,0.01282,-0.062208795064724924,0.3484465962492869,0.2850786504810097
15,5,0.578995,102,69,32,11,58,0.455129,0.4318190288999959,0.01481600460819282,0.0978086584714056,0.012808,-0.07015637141316074,0.36333955390948186,0.28397130350690536
16,5,0.471174,102,69,32,11,58,0.455725,0.4324982895036379,0.01481600460819282,0.0978086584714056,0.012782,-0.07685266510248114,0.3799895022870847,0.2835345677935557
17,5,-0.686364,102,69,32,11,58,0.455147,0.43184462010984137,0.01481600460819282,0.0978086584714056,0.012782,-0.06676490204962245,0.3708486207336867,0.28495293980002817
18,4,0.296332,102,69,32,11,58,0.455684,0.43244092085259916,0.01481600460819282,0.0978086584714056,0.012839,-0.07445615803667745,0.37667639354922067,0.2818584422272126
19,4,0.376646,102,69,32,11,58,0.456238,0.4330438361617818,0.015750928925766166,0.0978086584714056,0.012889,-0.08444684919093852,0.38975449865901246,0.2801352970881142
20,4,-0.327787,102,83,13,10,73,0.455769,0.4326939659182737,0.009707320842407706,0.09525094309078691,0.012589,-0.07122250947526584,0.38774453059119074,0.28384479966786463
21,2,-0.370073,100,85,10,10,75,0.45519,0.4322037698398423,0.009707320842407706,0.09485751590025623,0.012427,-0.08386661635353321,0.3924052315620645,0.28111558570221856
22,3,-0.410201,100,85,10,10,75,0.45462,0.43171357376141095,0.009707320842407706,0.09485751590025623,0.012265,-0.09303469193045628,0.40316479691309665,0.2789462985476256
23,3,0.575025,100,85,10,10,75,0.45519,0.4322037698398423,0.009707320842407706,0.09485751590025623,0.012427,-0.08020425360459121,0.3986781512820286,0.2814759244624874
24,3,-0.50728,100,85,10,10,75,0.45462,0.43171357376141095,0.009707320842407706,0.09485751590025623,0.012265,-0.09154205446095169,0.40318357264125193,0.27888223454463823
25,3,-0.366003,100,85,10,10,75,0.454057,0.4312233776829796,0.009707320842407706,0.09660339680613365,0.012103,-0.09970860875769055,0.4147455120126042,0.27670418722056145
26,3,-0.503343,100,85,10,10,75,0.453503,0.4307331816045482,0.009707320842407706,0.09660339680613365,0.011941,-0.1109208136736726,0.42894531500854743,0.27597478873228865
27,3,0.402184,100,85,10,10,75,0.454057,0.4312233776829796,0.009707320842407706,0.09660339680613365,0.012103,-0.10197698380685659,0.4240490722901007,0.27858949926253507
28,3,0.722475,100,85,10,10,75,0.45462,0.43171357376141095,0.009707320842407706,0.09485751590025623,0.012265,-0.08588349128382945,0.41930600432893567,0.2810166837285545
29,5,-0.64602,100,85,10,10,75,0.454057,0.4312233776829796,0.009707320842407706,0.09660339680613365,0.012103,-0.0715104100814396,0.41324683151340164,0.2837205849048054
